No_Die,Etching_Chamber,Process 3,Thin F4,Thin F3,Thin F2,Thin F1,Temp_Etching,Source_Power,Selectivity,Lot_Num,Wafer_Num,Datetime
NOLSM89124547440,1,Etching,390.717115,1501.894821,3620.017004,5712.981342,70.062333,50.386595,1.04499,11,43,27-02-2026
NOLSM6426786246,2,Etching,284.603307,1517.943281,3663.891462,5701.986545,70.780561,50.873112,1.048932,11,44,27-02-2026
NOLSM4781126919,3,Etching,304.078226,1544.745029,3624.932022,5727.903429,69.408917,51.062362,1.036941,11,45,27-02-2026
NOLSM73036875587,1,Etching,431.504605,1563.817692,3654.874495,5703.024347,70.261453,50.852462,1.042929,11,46,27-02-2026
NOLSM17219400,2,Etching,232.967237,1460.861419,3676.902547,5681.902384,69.976099,49.75699,1.031006,11,47,27-02-2026
NOLSM537292711,3,Etching,239.948688,1558.440913,3656.023174,5702.974398,71.403788,50.301417,1.046948,11,48,27-02-2026
NOLSM693368908725,1,Etching,319.121393,1533.72858,3652.006298,5713.990095,70.713016,51.646991,1.047856,11,49,27-02-2026
NOLSM522432190723,2,Etching,587.933271,1506.980758,3673.95523,5702.975738,70.492857,51.102401,1.047999,11,50,27-02-2026
NOLSM55317038,3,Etching,363.123075,1454.578078,3644.815658,5720.856723,72.55894,51.145684,1.046925,11,51,27-02-2026
NOLSM23089773307,1,Etching,315.217055,1507.153687,3711.0888,5705.938711,69.952649,50.07661,1.047063,11,52,27-02-2026
NOLSM876918925,2,Etching,572.028052,1365.280872,3651.043601,5718.925197,70.174377,51.019014,1.046036,11,53,27-02-2026
NOLSM58044461,3,Etching,421.769947,1512.190362,3624.054105,5741.038388,70.987556,51.192691,1.047073,11,54,27-02-2026
NOLSM44724433,1,Etching,245.442126,1527.426295,3640.001158,5710.102834,71.720231,50.782857,1.020002,31,28,27-02-2026
NOLSM136254156,2,Etching,150.033574,1480.751244,3640.991167,5710.863693,70.788254,50.763027,1.019093,31,29,27-02-2026
NOLSM7322311469,3,Etching,230.884362,1588.619501,3642.058177,5698.974394,71.113216,50.670822,1.017131,31,30,27-02-2026
NOLSM817769365964,1,Etching,237.698734,1440.996804,3640.098787,5724.973363,70.445864,50.161305,1.004052,31,31,27-02-2026
NOLSM7672305678,2,Etching,125.133673,1440.575566,3622.012299,5715.952442,69.57225,50.307198,1.008076,31,32,27-02-2026
NOLSM15798376,3,Etching,262.973787,1401.889792,3641.000359,5689.049087,71.212788,50.665915,1.01712,31,33,27-02-2026
NOLSM80663114,1,Etching,151.467254,1372.074625,3631.02159,5699.776418,70.575261,50.615737,1.015041,31,34,27-02-2026
NOLSM57276654,2,Etching,173.966676,1446.180689,3637.976866,5683.91557,71.087088,50.474432,1.012021,31,35,27-02-2026
NOLSM279522564,3,Etching,140.608381,1281.175983,3634.912733,5697.10007,71.068583,50.23149,1.005936,31,36,27-02-2026
NOLSM06353236022,1,Etching,119.687126,1368.577838,3636.982154,5692.952843,71.387607,50.07673,1.001977,31,37,27-02-2026
NOLSM093548688548,2,Etching,204.504839,1427.466395,3657.95254,5700.88741,70.739114,49.842828,0.99611,31,38,27-02-2026
NOLSM05972970,3,Etching,236.541682,1371.894873,3645.032317,5691.805415,70.586483,50.114003,1.002867,31,39,27-02-2026
NOLSM0026550092,1,Etching,149.871486,1369.328334,3655.958215,5704.99162,71.060403,49.879357,0.997046,31,40,27-02-2026
NOLSM018648381,2,Etching,206.280362,1401.905131,3646.007441,5683.021468,70.363027,50.026071,1.001026,31,41,27-02-2026
NOLSM855395811,3,Etching,211.79239,1426.495255,3647.979528,5700.137162,69.917255,49.921024,0.99793,31,42,27-02-2026
NOLSM76451754,1,Etching,217.467871,1343.420458,3654.998174,5698.967236,71.169742,50.212231,1.005226,31,43,27-02-2026
NOLSM00095875,2,Etching,177.381492,1343.3278,3654.996494,5693.030547,70.124009,49.967988,0.999047,31,44,27-02-2026
NOLSM05371969,3,Etching,220.969601,1416.919327,3643.079987,5736.054493,71.262161,50.028588,1.001115,31,45,27-02-2026
NOLSM938781437,1,Etching,175.845461,1358.646802,3645.790311,5718.993119,71.657078,50.183394,1.00502,31,46,27-02-2026
NOLSM236175630,2,Etching,201.370806,1708.953764,3631.020637,5699.963697,70.217961,49.806218,0.995146,31,47,27-02-2026
NOLSM950967713,3,Etching,313.275568,1468.430351,3662.94553,5722.063918,71.531584,50.464506,1.01093,31,48,27-02-2026
NOLSM856483675056,1,Etching,223.931486,1466.081893,3645.03051,5723.018948,70.392235,50.428864,1.010963,31,49,27-02-2026
NOLSM06255214922,2,Etching,332.641904,1390.314772,3662.968541,5730.050848,71.534428,50.476429,1.011984,31,50,27-02-2026
NOLSM347064117,3,Etching,268.747015,1561.680736,3657.941902,5740.961722,71.801269,50.855491,1.020885,31,51,27-02-2026
NOLSM319975840,1,Etching,217.409091,1665.158712,3655.967626,5699.034257,71.359995,51.060411,1.02596,31,52,27-02-2026
NOLSM24946487456,2,Etching,236.169486,1573.23287,3661.819832,5716.917043,72.045278,50.860447,1.020936,31,53,27-02-2026
NOLSM682465334241,3,Etching,149.635953,1526.909016,3664.222952,5703.8856,71.199912,50.929296,1.023022,31,54,27-02-2026
NOLSM17416122,3,Etching,398.781891,1662.357724,3692.083806,5725.765063,71.046194,51.923592,1.036832,11,1,27-02-2026
NOLSM1689404269,3,Etching,329.808559,1398.23583,3660.92104,5739.912392,69.851708,51.759813,1.03105,11,2,27-02-2026
NOLSM67287807,2,Etching,323.737685,1513.808563,3653.851196,5718.892427,71.149504,50.245494,1.021085,11,3,27-02-2026
NOLSM825335476792,1,Etching,145.853774,1274.092198,3657.944993,5713.783603,71.462459,51.220213,1.037861,11,4,27-02-2026
NOLSM44145648417,1,Etching,319.656132,1453.525744,3625.922272,5733.093375,72.33925,51.049791,1.024992,11,5,27-02-2026
NOLSM677414284639,2,Etching,238.688608,1442.273588,3657.02333,5717.944618,71.003162,51.386895,1.037982,11,6,27-02-2026
NOLSM53531873552,3,Etching,457.708802,1461.767763,3660.113494,5713.997696,71.083405,51.107825,1.000128,11,7,27-02-2026
NOLSM364514872393,3,Etching,353.672458,1475.89433,3664.040166,5701.068607,71.680368,50.504007,1.011065,11,8,27-02-2026
NOLSM28354281,2,Etching,563.495396,1421.966411,3642.027518,5717.080501,72.020647,51.254858,1.036014,11,9,27-02-2026
NOLSM409148981689,1,Etching,177.065694,1301.883033,3658.172199,5708.975575,69.701765,50.195158,1.045999,11,10,27-02-2026
NOLSM461927099148,1,Etching,415.0936,1643.334796,3652.932643,5692.092256,70.82495,50.199832,1.038083,11,11,27-02-2026
NOLSM19528238,2,Etching,494.178217,1425.641674,3621.861172,5713.800429,71.279418,51.212954,1.019059,11,12,27-02-2026
NOLSM6475534530,3,Etching,269.097467,1603.515235,3649.886361,5712.89694,70.000511,51.737515,1.017031,11,13,27-02-2026
NOLSM2676907162,3,Etching,413.133045,1540.27411,3650.817984,5740.988657,71.89251,51.547376,1.038126,11,14,27-02-2026
NOLSM55209234216,2,Etching,513.619707,1539.587166,3639.049941,5728.867873,70.125042,52.100457,1.018007,11,15,27-02-2026
NOLSM947762371251,1,Etching,391.87547,1501.926824,3619.942758,5713.007055,70.060407,50.386656,1.045106,11,16,27-02-2026
NOLSM8269511191,1,Etching,284.282438,1518.123337,3663.918597,5702.098341,70.783974,50.877955,1.049049,11,17,27-02-2026
NOLSM327825329,2,Etching,305.124295,1543.01234,3624.994924,5728.014948,69.404717,51.061828,1.036948,11,18,27-02-2026
NOLSM88984694115,3,Etching,433.261197,1564.443382,3655.119718,5702.960779,70.264687,50.85152,1.042931,11,19,27-02-2026
NOLSM77701949580,3,Etching,232.453674,1461.930871,3676.889748,5682.060173,69.975233,49.763915,1.030974,11,20,27-02-2026
NOLSM599859123,2,Etching,239.314699,1559.739667,3655.976799,5702.900808,71.410806,50.295783,1.026008,11,21,27-02-2026
NOLSM25936691,1,Etching,318.792182,1533.368484,3651.905487,5714.038647,70.714661,51.651722,1.016937,11,22,27-02-2026
NOLSM65816384,1,Etching,589.008086,1507.070445,3673.964849,5702.916406,70.486312,51.107037,0.995007,11,23,27-02-2026
NOLSM83163440,3,Etching,363.577011,1455.044986,3644.929139,5721.032074,72.559121,51.14746,1.016853,11,24,27-02-2026
NOLSM188398231675,3,Etching,315.570663,1507.430177,3710.914105,5705.93786,69.948388,50.08402,1.035877,11,25,27-02-2026
NOLSM44249902920,2,Etching,574.141035,1365.327615,3651.185593,5718.979209,70.18602,51.022732,1.009107,11,26,27-02-2026
NOLSM96854247561,1,Etching,421.725493,1511.858482,3624.145329,5740.938766,70.989425,51.196185,1.011979,11,27,27-02-2026
NOLSM9715370236,2,Etching,245.05986,1391.564773,3640.024917,5709.960975,71.729588,50.784442,1.019956,31,1,27-02-2026
NOLSM180910107960,1,Etching,150.982669,1426.800317,3640.867765,5711.165973,70.792409,50.759359,1.019099,31,2,27-02-2026
NOLSM74823302332,1,Etching,230.912509,1409.736817,3642.068154,5699.02095,71.110882,50.667373,1.016991,31,3,27-02-2026
NOLSM3179210601,2,Etching,237.208289,1452.385715,3639.96159,5725.035592,70.44519,50.160976,1.004132,31,4,27-02-2026
NOLSM624333048,3,Etching,124.502886,1394.063705,3622.026227,5715.91369,69.576189,50.311256,1.007873,31,5,27-02-2026
NOLSM42811019156,3,Etching,263.799699,1386.218734,3640.962764,5688.960806,71.214469,50.668398,1.017106,31,6,27-02-2026
NOLSM640387135,2,Etching,149.911598,1371.312978,3630.89371,5700.010851,70.575156,50.610059,1.015082,31,7,27-02-2026
NOLSM020863782162,1,Etching,174.023133,1446.359282,3637.990997,5683.904,71.080309,50.472067,1.012102,31,8,27-02-2026
NOLSM2470560610,1,Etching,140.340483,1281.23458,3634.885309,5697.091729,71.066318,50.232314,1.005952,31,9,27-02-2026
NOLSM318736784,2,Etching,118.995073,1368.48878,3637.037804,5692.998948,71.393367,50.075841,1.00203,31,10,27-02-2026
NOLSM372125729179,3,Etching,203.717,1428.041793,3641.050286,5700.972697,70.740743,49.846189,0.995971,31,11,27-02-2026
NOLSM735504117107,1,Etching,236.392405,1370.739666,3642.102964,5692.097522,70.586311,50.114302,1.003112,31,12,27-02-2026
NOLSM4917180278,1,Etching,151.215897,1368.904773,3637.866075,5704.9539,71.054758,49.874013,0.996922,31,13,27-02-2026
NOLSM028141519458,2,Etching,207.559426,1402.627742,3632.889223,5682.890996,70.35853,50.025626,1.000979,31,14,27-02-2026
NOLSM70709720832,3,Etching,211.848783,1426.459926,3629.885691,5700.023838,69.920067,49.922144,0.998059,31,15,27-02-2026
NOLSM8132751825,3,Etching,218.02353,1343.329864,3649.972456,5699.091556,71.156752,50.212636,1.004992,31,16,27-02-2026
NOLSM05988915,1,Etching,176.821282,1342.398443,3632.074028,5693.060444,70.116492,49.959108,0.999117,31,17,27-02-2026
NOLSM163875328,1,Etching,221.342362,1416.615802,3644.915934,5735.895877,71.263945,50.028626,1.000958,31,18,27-02-2026
NOLSM3733829160,2,Etching,174.173467,1358.850281,3645.943591,5719.086599,71.652307,50.187824,1.005006,31,19,27-02-2026
NOLSM9269681596,3,Etching,201.841166,1416.417524,3630.983345,5700.04089,70.217253,49.807977,0.994921,31,20,27-02-2026
NOLSM024921995,3,Etching,313.3472,1509.924695,3663.014819,5721.907138,71.539409,50.463091,1.011033,31,21,27-02-2026
NOLSM14978832099,2,Etching,223.782732,1403.940536,3644.887469,5722.910157,70.397717,50.441608,1.011001,31,22,27-02-2026
NOLSM8441428104,1,Etching,333.929976,1445.044849,3663.096165,5730.045505,71.534363,50.475163,1.012012,31,23,27-02-2026
NOLSM7086863765,1,Etching,269.620486,1510.706604,3657.937322,5741.0744,71.795072,50.855597,1.020989,31,24,27-02-2026
NOLSM2026670997,2,Etching,217.047937,1476.965464,3655.949267,5699.045167,71.360653,51.0547,1.025861,31,25,27-02-2026
NOLSM935527941298,3,Etching,278.106708,1489.000847,3661.963462,5717.030246,72.041347,50.857865,1.020845,31,26,27-02-2026
NOLSM700924837,3,Etching,329.565354,1446.544846,3663.909158,5703.98732,71.193842,50.928211,1.022919,31,27,27-02-2026
NOLSM628533414783,1,Etching,12.917528,1417.409736,3665.106207,5707.001174,73.063321,51.039579,1.050946,12,28,28-02-2026
NOLSM72205193899,2,Etching,288.631907,1638.986722,3693.102833,5715.001857,69.674838,51.749199,1.051976,12,29,28-02-2026
NOLSM202316251,3,Etching,308.499631,1609.403183,3648.026098,5685.163538,69.441798,51.491927,1.052995,12,30,28-02-2026
NOLSM531766637,1,Etching,397.477211,1536.715306,3673.998455,5725.932578,71.217486,50.802467,1.055998,12,31,28-02-2026
NOLSM3408200075,2,Etching,456.83968,1375.990094,3637.992847,5727.968077,70.612088,51.156512,1.009998,12,32,28-02-2026
NOLSM35855236,3,Etching,279.431697,1567.491509,3660.982955,5735.012801,71.092088,51.149954,1.015909,12,33,28-02-2026
NOLSM827210195,1,Etching,180.83966,1539.128327,3640.990533,5733.907201,70.738204,51.472851,1.020197,12,34,28-02-2026
NOLSM606116501220,2,Etching,424.883434,1581.122618,3611.964939,5728.955895,71.595314,50.628524,1.034044,12,35,28-02-2026
NOLSM1450227346,3,Etching,436.955356,1686.603217,3668.933354,5711.115362,70.887975,51.469612,1.033932,12,36,28-02-2026
NOLSM76490120597,1,Etching,494.067044,1480.570662,3650.906806,5730.989762,71.380417,51.303106,1.040985,12,37,28-02-2026
NOLSM107095313,2,Etching,513.855213,1545.176259,3662.037258,5688.213952,70.329062,51.205071,1.000861,12,38,28-02-2026
NOLSM719392679,3,Etching,198.147554,1471.109009,3664.134044,5706.080738,70.382092,50.79243,1.034964,12,39,28-02-2026
NOLSM94665293989,1,Etching,447.29306,1605.997431,3633.0265,5732.909594,68.999461,50.436388,1.025903,12,40,28-02-2026
NOLSM417912561857,2,Etching,178.507392,1468.116982,3643.008552,5728.081601,70.140167,51.219648,1.027146,12,41,28-02-2026
NOLSM6363021895,3,Etching,152.793772,1518.152547,3648.177671,5700.091742,69.557148,50.944742,1.017937,12,42,28-02-2026
NOLSM953908718770,1,Etching,444.416706,1521.099503,3593.928771,5732.040024,71.889953,51.689484,1.009078,12,43,28-02-2026
NOLSM12730454173,2,Etching,461.64056,1696.241586,3669.948652,5710.230879,70.7347,51.515509,1.057133,12,44,28-02-2026
NOLSM7419614220,3,Etching,325.088058,1401.509879,3656.006698,5697.939089,70.312253,50.901369,1.029915,12,45,28-02-2026
NOLSM38489552,1,Etching,400.596658,1479.118216,3679.043248,5723.037835,71.184108,51.496254,1.02799,12,46,28-02-2026
NOLSM3631339799,2,Etching,245.37135,1497.481122,3621.004198,5742.985078,70.408787,50.432893,1.052183,12,47,28-02-2026
NOLSM23641371614,3,Etching,300.379479,1497.988949,3628.981436,5687.089531,70.808379,50.973225,1.032993,12,48,28-02-2026
NOLSM912233136,1,Etching,498.257387,1362.978158,3632.086248,5712.856432,70.266962,51.244516,1.034952,12,49,28-02-2026
NOLSM57576264,2,Etching,424.231092,1467.381882,3663.992443,5746.958692,70.340274,51.521039,1.02094,12,50,28-02-2026
NOLSM9621600410,3,Etching,502.025101,1223.056184,3650.940192,5714.996572,71.6535,51.754699,1.02895,12,51,28-02-2026
NOLSM708706259104,1,Etching,347.740884,1504.379489,3673.954724,5719.076316,71.80394,49.776196,1.013077,12,52,28-02-2026
NOLSM610090247618,2,Etching,578.575276,1500.739486,3659.794237,5728.043781,70.277175,51.21104,1.016818,12,53,28-02-2026
NOLSM731713147921,3,Etching,669.354902,1537.248641,3657.000439,5709.064481,71.456451,50.479958,1.036993,12,54,28-02-2026
NOLSM524152673,1,Etching,206.284498,1480.933409,3659.035996,5725.921597,71.758753,50.716489,1.018018,32,28,28-02-2026
NOLSM421247347699,2,Etching,211.233413,1588.211849,3667.015509,5750.04295,72.36095,50.985724,1.024922,32,29,28-02-2026
NOLSM11810488538,3,Etching,218.889607,1439.936436,3657.951463,5705.048186,72.072499,50.814373,1.01998,32,30,28-02-2026
NOLSM350110800,1,Etching,175.839644,1441.746183,3660.99767,5708.114129,72.207533,50.957667,1.024033,32,31,28-02-2026
NOLSM08776986970,2,Etching,220.94726,1401.248701,3658.186058,5723.931995,72.043715,50.639892,1.016116,32,32,28-02-2026
NOLSM1000233514,3,Etching,174.670804,1353.320406,3645.128746,5693.066745,70.619898,50.67405,1.017055,32,33,28-02-2026
NOLSM52304652650,1,Etching,236.575728,1514.278143,3656.011153,5703.991656,71.244787,50.506765,1.012922,32,34,28-02-2026
NOLSM99252818,2,Etching,151.096193,1363.017036,3645.914273,5726.872105,71.0443,50.513807,1.01294,32,35,28-02-2026
NOLSM67156109,3,Etching,207.18952,1343.604348,3647.955917,5706.082801,70.864769,50.472505,1.011934,32,36,28-02-2026
NOLSM8545860151,1,Etching,212.000366,1519.539782,3655.175972,5734.022196,71.289906,50.293868,1.007069,32,37,28-02-2026
NOLSM10397526,2,Etching,218.151686,1509.661931,3654.92466,5725.933796,71.552023,50.604917,1.014871,32,38,28-02-2026
NOLSM907720261640,3,Etching,176.515048,1432.144409,3643.054505,5690.047493,70.714471,50.422904,1.011013,32,39,28-02-2026
NOLSM202511533131,1,Etching,220.746312,1472.19119,3648.981613,5700.021275,71.298764,50.598986,1.014986,32,40,28-02-2026
NOLSM137752188,2,Etching,176.22274,1340.844492,3645.904508,5722.112206,71.197387,50.549765,1.014169,32,41,28-02-2026
NOLSM084816007,3,Etching,201.340169,1429.965179,3655.988637,5734.910624,71.626241,50.574583,1.014012,32,42,28-02-2026
NOLSM457036745,1,Etching,12.775587,1416.977216,3664.868854,5706.975698,73.065665,51.035403,1.019099,12,1,28-02-2026
NOLSM77227619172,3,Etching,287.526668,1639.890076,3692.8694,5714.919803,69.674967,51.751431,1.034949,12,2,28-02-2026
NOLSM17652679,3,Etching,308.480028,1607.867327,3648.153206,5684.973469,69.44416,51.49485,1.032084,12,3,28-02-2026
NOLSM85190790,2,Etching,397.737012,1537.218869,3673.994877,5726.03039,71.214777,50.8027,1.040063,12,4,28-02-2026
NOLSM77994658,1,Etching,455.617102,1375.655682,3638.030318,5728.079528,70.61597,51.158447,1.010034,12,5,28-02-2026
NOLSM48101210641,1,Etching,279.929356,1566.537567,3660.897614,5734.961228,71.085212,51.148291,1.016195,12,6,28-02-2026
NOLSM25298629310,2,Etching,181.666581,1538.208413,3640.974185,5734.058817,70.744137,51.471709,1.020055,12,7,28-02-2026
NOLSM153334864,3,Etching,425.415457,1582.791407,3612.029203,5729.049504,71.595413,50.632837,1.034056,12,8,28-02-2026
NOLSM68624764,3,Etching,435.820304,1686.415659,3669.071412,5711.006596,70.889125,51.469966,1.033867,12,9,28-02-2026
NOLSM893652146,2,Etching,495.222507,1479.514522,3650.945384,5731.05997,71.389809,51.300821,1.041027,12,10,28-02-2026
NOLSM801038739552,1,Etching,513.537472,1545.705028,3661.867615,5687.952716,70.317826,51.20412,1.000967,12,11,28-02-2026
NOLSM75465748,1,Etching,197.484731,1471.866955,3664.169789,5705.827757,70.37829,50.79457,1.035073,12,12,28-02-2026
NOLSM846145328,2,Etching,445.076278,1605.900487,3633.082767,5732.995426,68.989609,50.440861,1.02595,12,13,28-02-2026
NOLSM58829359209,3,Etching,178.249012,1468.881239,3643.012627,5728.010515,70.14335,51.21552,1.02704,12,14,28-02-2026
NOLSM220483142363,2,Etching,153.932085,1517.627537,3648.052946,5700.010246,69.566992,50.936992,1.017929,12,15,28-02-2026
NOLSM30052253102,1,Etching,445.591114,1522.313099,3594.040843,5732.138175,71.882588,51.692922,1.008936,12,16,28-02-2026
NOLSM534158734984,1,Etching,461.325645,1695.510511,3669.92759,5710.039568,70.735417,51.518864,1.057042,12,17,28-02-2026
NOLSM6676176641,2,Etching,325.930174,1402.040587,3655.9251,5697.956106,70.308793,50.900052,1.029864,12,18,28-02-2026
NOLSM05068955097,3,Etching,401.827677,1479.069358,3679.002882,5723.058401,71.185599,51.483354,1.027946,12,19,28-02-2026
NOLSM136114938638,3,Etching,244.99537,1498.680193,3621.063266,5743.035425,70.409472,50.425903,1.051946,12,20,28-02-2026
NOLSM1879414181,2,Etching,300.102427,1497.684733,3628.932046,5687.039673,70.797749,50.976685,1.033059,12,21,28-02-2026
NOLSM6817606530,1,Etching,497.978195,1362.391772,3631.99811,5713.035726,70.270677,51.24394,1.034922,12,22,28-02-2026
NOLSM084194285,1,Etching,424.63817,1467.527983,3664.053289,5746.912343,70.338803,51.522523,1.021034,12,23,28-02-2026
NOLSM93093111102,2,Etching,500.878422,1221.704319,3650.939874,5714.945422,71.642409,51.754386,1.029064,12,24,28-02-2026
NOLSM2143242714,3,Etching,348.548181,1504.536903,3673.951633,5718.997089,71.806964,49.780182,1.012892,12,25,28-02-2026
NOLSM18049328069,3,Etching,579.175322,1500.90414,3660.117738,5727.929076,70.274356,51.208949,1.017075,12,26,28-02-2026
NOLSM39020104,2,Etching,669.385527,1537.827417,3656.899449,5709.10345,71.453942,50.484484,1.036921,12,27,28-02-2026
NOLSM12160648601,2,Etching,276.284571,1485.358258,3658.964452,5725.872665,71.754216,50.715708,1.01801,32,1,28-02-2026
NOLSM307887832,1,Etching,252.240902,1424.208895,3667.013853,5749.994727,72.344659,50.993052,1.025078,32,2,28-02-2026
NOLSM0493841081,1,Etching,204.4197,1411.701211,3658.043559,5704.982907,72.059743,50.814366,1.019956,32,3,28-02-2026
NOLSM541757395828,2,Etching,154.067486,1449.74868,3661.135635,5708.068145,72.209166,50.967366,1.023978,32,4,28-02-2026
NOLSM03416389384,3,Etching,206.328433,1327.327593,3657.98757,5723.971656,72.044819,50.630436,1.015816,32,5,28-02-2026
