No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
NOLSM460618411,3,Implantation,7362863558809715.0,5.4202120230750776e+16,-1049770817239830.8,2.990012467282374e+17,6e+17,32300.600825,103.384156,920.109085,155,22,36,18-02-2026
NOLSM4242226916,1,Implantation,7327608449349040.0,1778942042554737.5,3.073007113022727e+17,3.0200220485929485e+17,6e+17,32296.058406,103.158074,920.177247,155,22,37,18-02-2026
NOLSM595288691,2,Implantation,1.1883481616987746e+16,1.5445799538470346e+17,3232851057665999.5,3.010065824383836e+17,6e+17,32304.302979,103.907328,930.036062,156,22,38,18-02-2026
NOLSM48611946516,3,Implantation,4174623330067341.0,527598169461824.8,2.786963838736808e+17,2.999952468653894e+17,6e+17,32300.974055,103.611439,923.99344,155,22,39,18-02-2026
NOLSM6217965993,1,Implantation,7580187765565893.0,1.2253551145440104e+17,1.1188707625048916e+18,2.999922215413402e+17,6e+17,32291.919957,103.134523,916.959925,155,22,40,18-02-2026
NOLSM7141281495,2,Implantation,1.0206083127111706e+16,1.5410374591438714e+16,9.48407474744227e+16,2.999949798623323e+17,6e+17,32295.478762,103.159449,916.985861,155,22,41,18-02-2026
NOLSM76948795,3,Implantation,4040819662145637.0,3.172293998976176e+16,-404579231069378.5,2.990011652189462e+17,6e+17,32299.813146,102.853248,917.980068,154,22,42,18-02-2026
NOLSM041659150,1,Implantation,4597805339736865.0,2.250765541681593e+16,1.8773368510450528e+17,2.979993988705722e+17,6e+17,32504.720602,104.396133,927.001821,157,22,43,18-02-2026
NOLSM00030825,2,Implantation,1.6126990304115666e+16,1.0595896590110813e+17,1.0837727564526382e+17,3.010071986230372e+17,6e+17,32496.790555,104.00333,926.923146,156,22,44,18-02-2026
NOLSM8759394269,3,Implantation,5072290153262636.0,4771036210933778.0,6.419655542546138e+16,2.9900367114270125e+17,6e+17,32500.393964,103.501487,927.029623,155,22,45,18-02-2026
NOLSM519636001231,1,Implantation,8119654471510210.0,1.0975854915768125e+17,2.7163865906269924e+16,3.0099391453300883e+17,6e+17,32502.086435,103.182527,926.236037,155,22,46,18-02-2026
NOLSM4376498104,2,Implantation,2.0575721752918404e+16,677852476159535.4,1.318585618388725e+17,2.999952393444148e+17,6e+17,32497.716035,103.734446,926.045021,156,22,47,18-02-2026
NOLSM321554486,3,Implantation,1.2084984426983578e+16,3.211450371289098e+16,-2371804255270014.0,3.010102698428876e+17,6e+17,32500.832983,103.602452,925.855168,155,22,48,18-02-2026
NOLSM40120174499,1,Implantation,1.806499648758732e+16,2.235466824385305e+16,1.0388282723160911e+18,3.010069519293741e+17,6e+17,32500.732067,103.118282,925.168728,155,22,49,18-02-2026
NOLSM34695939,2,Implantation,2463904174367793.0,1.0627725750383638e+17,6086657165656596.0,2.999912914991715e+17,6e+17,32503.616426,103.122266,925.910343,155,22,50,18-02-2026
NOLSM218738265,3,Implantation,1.0511127009852936e+16,4961236858493776.0,4.103756263827965e+17,3.0000728670298426e+17,6e+17,32498.137108,102.876491,929.028762,154,22,51,18-02-2026
NOLSM4102844121,1,Implantation,6898138458400073.0,1.0981587800559875e+17,7434281452504163.0,3.010011990004121e+17,6e+17,32500.307809,103.321742,928.78967,155,22,52,18-02-2026
NOLSM4035936545,2,Implantation,2.0296565418828776e+16,1.4488752179221034e+17,9.8789250538792e+16,2.999940320463223e+17,6e+17,32497.503406,102.935332,925.144101,154,22,53,18-02-2026
NOLSM1890269418,3,Implantation,1.818606029541705e+16,1.8200907965402822e+17,6.586254014406903e+17,3.010000952313628e+17,6e+17,32505.517239,103.051142,924.026016,155,22,54,18-02-2026
NOLSM62408049868,2,Implantation,5931021190951641.0,9.231054480947267e+16,1.184190710414144e+17,2.9999906424889805e+17,6e+17,31484.045767,105.787716,889.998892,154,2,1,18-02-2026
NOLSM02823310,3,Implantation,1.118444544713852e+16,9.508076059729123e+16,5.548267952689603e+17,3.0100221766717094e+17,6e+17,32719.1386,103.914683,910.931259,156,2,2,18-02-2026
NOLSM72487768947,3,Implantation,7318234486532851.0,6.268900868062107e+16,8.142205348645614e+17,3.010092953628781e+17,6e+17,31540.359589,103.929113,896.090297,152,2,3,18-02-2026
NOLSM033077616295,1,Implantation,1.7885266209630564e+16,9.080670462275706e+16,6.299088209788625e+17,2.9999778486922534e+17,6e+17,31997.251941,100.419738,920.020758,154,2,4,18-02-2026
NOLSM890480969376,1,Implantation,9694143295089494.0,8.624629819188346e+16,6.351096085983494e+17,3.000032498256582e+17,6e+17,31810.477417,103.282616,922.872053,154,2,5,18-02-2026
NOLSM75193686892,3,Implantation,1.3382190753770472e+16,1.692955736893834e+17,3.9006112134494816e+17,3.0100362028357446e+17,6e+17,32123.564655,104.351397,900.042387,157,2,6,18-02-2026
NOLSM823870255,3,Implantation,8482788434524730.0,1.9029188144388963e+17,5.568589049830004e+17,2.9800354673858003e+17,6e+17,30888.68946,100.368278,909.937943,154,2,7,18-02-2026
NOLSM078790183,2,Implantation,9275210147691254.0,1.0394362558544877e+17,8.956315397762386e+17,3.0099952648382803e+17,6e+17,31515.016823,105.860384,885.214843,153,2,8,18-02-2026
NOLSM7485605939,1,Implantation,1.4207002275595566e+16,1.3208700401732291e+17,7.986639805247279e+17,3.000070010638278e+17,6e+17,31789.253432,100.638017,866.824191,150,2,9,18-02-2026
NOLSM484702170189,1,Implantation,6519711704874947.0,8.265793452414893e+16,6.084523887896631e+17,3.0099926505319994e+17,6e+17,32063.800241,102.650484,900.921325,154,2,10,18-02-2026
NOLSM80763699021,2,Implantation,1.4184242247890802e+16,1.4943140804439328e+17,5.77032682980599e+17,3.009965501341678e+17,6e+17,31125.022823,105.074241,893.014897,158,2,11,18-02-2026
NOLSM44400771,3,Implantation,1.1274581415930784e+16,1.1308140345581446e+17,-7.146370745018571e+16,2.990036917947844e+17,6e+17,31101.034845,102.632914,922.947186,157,2,12,18-02-2026
NOLSM1788599584,3,Implantation,1.1092888457825784e+16,1.2269623782981934e+17,4.523233808433133e+17,3.0200286498191174e+17,6e+17,32565.607054,99.998421,886.933348,155,2,13,18-02-2026
NOLSM347179109,2,Implantation,1.0303571867999404e+16,8.107768446065808e+16,6.370786803329974e+17,3.010094838652273e+17,6e+17,32526.625832,99.506445,891.944038,153,2,14,18-02-2026
NOLSM805685167475,1,Implantation,1.3276723176411574e+16,3.673459939422798e+16,4.278489340106822e+17,3.009981371358114e+17,6e+17,31358.916916,105.045599,898.960596,152,2,15,18-02-2026
NOLSM25078678793,1,Implantation,1.061793431185598e+16,1.236935927379099e+16,3.970192208936846e+17,3.010043120904673e+17,6e+17,31820.748797,102.605255,919.993226,152,2,16,18-02-2026
NOLSM107679874640,2,Implantation,1.6905494975153536e+16,9.395779748815629e+16,5.707176941264752e+17,3.010027369366182e+17,6e+17,31384.691335,106.150388,911.148035,159,2,17,18-02-2026
NOLSM0830900684,3,Implantation,6144607201719088.0,1.6198518952984614e+17,5.92579060827294e+17,3.0100012085108275e+17,6e+17,32382.113173,104.625082,900.081982,150,2,18,18-02-2026
NOLSM0947254228,3,Implantation,1.0488111969117136e+16,1.828018900671803e+17,6.403798472619247e+17,2.999939229828452e+17,6e+17,31651.055784,106.171852,891.928765,151,2,19,18-02-2026
NOLSM28358160649,2,Implantation,1.2192484890496008e+16,8.871768123451256e+16,1.2104220719146056e+17,2.9998567959471443e+17,6e+17,31478.953249,104.425715,867.038064,155,2,20,18-02-2026
NOLSM26305304,1,Implantation,1.0046480227871902e+16,1.3460529499467162e+17,5.219582379595263e+17,3.010022038598463e+17,6e+17,32541.244522,100.858222,893.981003,153,2,21,18-02-2026
NOLSM00439523213,1,Implantation,6873755605316158.0,7.70140652957825e+16,7.227018814969705e+17,3.000017460650291e+17,6e+17,30853.168296,104.155612,890.949803,151,2,22,18-02-2026
NOLSM904549350,2,Implantation,1.5811439353217676e+16,7.282071215094413e+16,1.6993056357149482e+17,2.999966985947483e+17,6e+17,31104.297646,102.18586,870.999595,159,2,23,18-02-2026
NOLSM651945674,3,Implantation,9832721510450586.0,1.1740960699927654e+17,9.730752197741444e+17,2.990045101570341e+17,6e+17,31642.155441,105.627386,919.835463,157,2,24,18-02-2026
NOLSM1055960631,3,Implantation,6724545577257944.0,1.3315711121473517e+17,5.446848343007063e+17,3.0100272670115296e+17,6e+17,32033.308604,103.982374,904.844782,152,2,25,18-02-2026
NOLSM879204717,2,Implantation,1.2817844212440358e+16,7.642240904589442e+16,5.968375251623698e+17,2.9899726816181664e+17,6e+17,31931.968113,102.576757,892.96791,154,2,26,18-02-2026
NOLSM57879478,1,Implantation,1.7830712117016294e+16,7.449050711183243e+16,7.03919125782785e+17,3.0099925765545715e+17,6e+17,32768.371399,101.984825,897.943204,155,2,27,18-02-2026
NOLSM268156865,1,Implantation,4045872324236860.0,3.1580694583907944e+16,9.783747053349354e+16,2.9999579424188634e+17,6e+17,32191.860344,103.684524,918.926209,156,22,1,18-02-2026
NOLSM85037349,2,Implantation,1.439869210370431e+16,2.2617903081538064e+16,6.56949186820832e+17,2.999976031554049e+17,6e+17,32305.624472,103.662547,921.140461,155,22,2,18-02-2026
NOLSM1259733337,3,Implantation,1.2115680901822958e+16,1.0610094328874093e+17,6.494924861912033e+17,2.9900021742355334e+17,6e+17,32297.0402,103.739523,923.131318,156,22,3,18-02-2026
NOLSM0405454299,3,Implantation,2.179163579217929e+16,4670957851594895.0,-264093416793935.5,3.0100223644916326e+17,6e+17,32298.033339,103.630317,926.824283,155,22,4,18-02-2026
NOLSM06215276,2,Implantation,1.3356191793918468e+16,1.0952250324408576e+17,2.9961664648348026e+17,3.0000552227252294e+17,6e+17,32302.905651,103.915219,924.941149,156,22,5,18-02-2026
NOLSM55785949839,1,Implantation,4711931180030886.0,1097129475195691.6,-281579933042826.56,3.010028022837294e+17,6e+17,32201.29974,103.941307,925.037577,156,22,6,18-02-2026
NOLSM084695266692,1,Implantation,1.1023908362030316e+16,6.7016190534558616e+16,5.2233330663268e+17,2.9999635943288576e+17,6e+17,32301.905282,103.456029,919.897353,155,22,7,18-02-2026
NOLSM1443981098,2,Implantation,6319966206055579.0,4.347869674659049e+16,9.962620983905552e+16,2.99995298160164e+17,6e+17,32304.001112,103.493261,924.932719,155,22,8,18-02-2026
NOLSM39760929555,3,Implantation,8108627966420184.0,1.6036434158306434e+16,474264960576622.1,2.989968823985763e+17,6e+17,32306.820638,103.369917,920.011237,155,22,9,18-02-2026
NOLSM23284860819,3,Implantation,1.3993052156336978e+16,1.0167705223006691e+17,3.0931203988426995e+17,3.0200525330491616e+17,6e+17,32294.848394,103.134706,919.877469,155,22,10,18-02-2026
NOLSM355988342,2,Implantation,9240745165365782.0,106903500082877.0,6240509529105819.0,3.01000566964626e+17,6e+17,32301.330268,103.927639,929.888448,156,22,11,18-02-2026
NOLSM4619101484,1,Implantation,8745770857897693.0,2.13719107815261e+16,2.7791195929191677e+17,3.0000338177249894e+17,6e+17,32298.091226,103.623177,923.995189,155,22,12,18-02-2026
NOLSM8150024696,1,Implantation,2.12592817098669e+16,8.927305740100406e+16,1.121661400736114e+18,2.999965758346368e+17,6e+17,32296.668691,103.151607,917.025587,155,22,13,18-02-2026
NOLSM10030326,2,Implantation,1.7145344939820686e+16,1.6489782125658138e+17,1.1954000428401165e+17,2.999949197804588e+17,6e+17,32304.160751,103.160422,916.992577,155,22,14,18-02-2026
NOLSM95447180,3,Implantation,1.9273528233378736e+16,1.8463390889141616e+17,6.740501457779396e+17,2.989983829939684e+17,6e+17,32297.457257,102.856181,918.179856,154,22,15,18-02-2026
NOLSM84379536480,3,Implantation,8645477433402984.0,2480772566894229.0,1870177822601100.8,2.979939700057457e+17,6e+17,32500.681779,104.41236,927.151647,157,22,16,18-02-2026
NOLSM059598960342,2,Implantation,7566699433317358.0,7.060236834905804e+16,1.9542287457747123e+17,3.009970978689171e+17,6e+17,32500.977559,104.0,926.966248,156,22,17,18-02-2026
NOLSM74316646,1,Implantation,9879031304593452.0,5.580408253576065e+16,5.927636342628581e+17,2.9900630197760256e+17,6e+17,32496.602276,103.483692,927.090583,155,22,18,18-02-2026
NOLSM4265712162,1,Implantation,9510755352616028.0,6.429592824015974e+16,3.636650851428833e+17,3.0098788192122624e+17,6e+17,32503.416489,103.179222,926.012214,155,22,19,18-02-2026
NOLSM7515666551,2,Implantation,9807241665166690.0,8.071940727032315e+16,1.184380570040517e+16,3.00006805394804e+17,6e+17,32498.530613,103.736038,926.009668,156,22,20,18-02-2026
NOLSM33305643717,3,Implantation,2.080149781790616e+16,2.0057876744918816e+17,1.2509732238790372e+18,3.0100633122835744e+17,6e+17,32500.531181,103.60574,925.958229,155,22,21,18-02-2026
NOLSM31780726180,2,Implantation,1.965734486304741e+16,8.100764167105829e+16,-2486320433798994.5,3.010071705696597e+17,6e+17,32507.777191,103.108723,925.026175,155,22,22,18-02-2026
NOLSM724688476184,1,Implantation,1.4200506127984106e+16,1.1778264531799818e+17,8.481896709627726e+17,2.999930326682932e+17,6e+17,32500.073513,103.117713,925.996686,155,22,23,18-02-2026
NOLSM98916170912,1,Implantation,1.6300825807422496e+16,1.3946356671151514e+17,9.081471551641e+17,3.000009318093174e+17,6e+17,32502.146373,102.862623,928.935651,154,22,24,18-02-2026
NOLSM050202749866,2,Implantation,2690682588392031.5,-257888817910561.38,1139648011634270.0,3.0100170509849696e+17,6e+17,32504.130204,103.322877,929.16268,155,22,25,18-02-2026
NOLSM58600884,3,Implantation,2.029385475333176e+16,1.455718524121165e+17,7.194256808592294e+17,2.9999628183485555e+17,6e+17,32499.346616,102.938791,924.867824,154,22,26,18-02-2026
NOLSM6052431787,3,Implantation,1.8151880075206388e+16,1.821705192143903e+17,3.200992740011162e+17,3.010066355789638e+17,6e+17,32494.726532,103.052135,924.08987,155,22,27,18-02-2026
NOLSM4159413529,1,Implantation,1.1352884558587034e+16,6.8590920647619736e+16,3.730855632107479e+17,3.009964917929939e+17,6e+17,32335.00691,102.744784,922.991079,157,3,28,19-02-2026
NOLSM03787516,2,Implantation,1.199244912655949e+16,4.773477017845367e+16,1.1482388963703264e+18,2.9999556833481965e+17,6e+17,32327.927809,102.192748,900.942793,154,3,29,19-02-2026
NOLSM0140183155,3,Implantation,1.106907223832736e+16,1.0590737868049523e+17,2.6177752549565498e+17,3.020029090140095e+17,6e+17,31064.954433,103.55258,896.760319,151,3,30,19-02-2026
NOLSM471071690749,1,Implantation,3393950497396609.0,8.515275359925925e+16,6.468091184523543e+17,3.0099767696460954e+17,6e+17,31524.620336,101.968762,873.189438,154,3,31,19-02-2026
NOLSM45528256890,2,Implantation,1.1990014722469792e+16,1.3092144439815246e+17,2.841567812125618e+17,3.000011796648874e+17,6e+17,33098.899809,100.914228,866.034029,150,3,32,19-02-2026
NOLSM600438333,3,Implantation,1.3701655886440224e+16,1.0326942289262845e+17,9.167325706496474e+17,2.980022320178719e+17,6e+17,30820.900094,103.23624,894.999134,157,3,33,19-02-2026
NOLSM81734800151,1,Implantation,1.4998707313747666e+16,1.0626601103922814e+17,6.136274938136301e+17,2.9999740095509024e+17,6e+17,31604.874251,103.49564,903.012353,156,3,34,19-02-2026
NOLSM24589628511,2,Implantation,8626579320483490.0,1.186474060052063e+17,4.660540055261352e+17,3.01005370113526e+17,6e+17,31190.147675,104.1486,909.052364,153,3,35,19-02-2026
NOLSM107519887608,3,Implantation,1.3925653562974354e+16,7.17271181184332e+16,8.509163228003649e+17,3.009975180595133e+17,6e+17,31894.521266,102.747203,877.889843,154,3,36,19-02-2026
NOLSM221587237238,1,Implantation,8898597538452590.0,1.600451834327425e+17,5.287415166583518e+17,2.999968933734034e+17,6e+17,31253.586133,101.447589,877.966624,157,3,37,19-02-2026
NOLSM89614963,2,Implantation,1.1406347080704504e+16,1.350841385425299e+17,8.006782507329696e+17,3.0100210361501146e+17,6e+17,30703.199587,101.046715,899.164405,153,3,38,19-02-2026
NOLSM77988140,3,Implantation,1.310645642698935e+16,6.152704042781859e+16,1.080686700045149e+18,3.030123657993825e+17,6e+17,30326.885367,103.942911,912.002201,157,3,39,19-02-2026
NOLSM767745132944,1,Implantation,8396402147046658.0,5.267864674802009e+16,7.977701644953089e+17,3.000033273933505e+17,6e+17,32066.571761,99.933175,924.973692,154,3,40,19-02-2026
NOLSM860608678136,2,Implantation,1.2083547099005162e+16,1.4165271523265107e+17,5.193437216213101e+17,3.0300715993389965e+17,6e+17,31984.533609,98.565161,880.939973,155,3,41,19-02-2026
NOLSM8619185525,3,Implantation,1.108022733957994e+16,8.29876262432606e+16,1.180299862483509e+18,2.989942226128951e+17,6e+17,29986.061121,103.543055,877.250329,154,3,42,19-02-2026
NOLSM923402214610,1,Implantation,8929889584056627.0,8.337288494688539e+16,6.898047381290705e+17,2.9900028612067085e+17,6e+17,31429.499282,103.895635,893.14414,155,3,43,19-02-2026
NOLSM459784318,2,Implantation,9831930224562480.0,1.227144132331636e+17,3.0618263016750106e+17,2.999943861026293e+17,6e+17,32190.096212,101.707489,878.068096,155,3,44,19-02-2026
NOLSM0817378247,3,Implantation,9152359157151932.0,1.2778479441894544e+17,1.9574983487014e+17,2.999981988323278e+17,6e+17,31181.226502,103.255824,911.01628,154,3,45,19-02-2026
NOLSM15564000367,1,Implantation,1.411494992807826e+16,1.2586985009930854e+17,8.176825731584502e+17,3.009981122378177e+17,6e+17,31637.085021,100.666933,899.042195,153,3,46,19-02-2026
NOLSM44607377,2,Implantation,9791662279217274.0,5.750365436209954e+16,7.552918999255501e+17,3.0000536472942355e+17,6e+17,31317.316574,102.595905,900.985981,157,3,47,19-02-2026
NOLSM132133436002,3,Implantation,1.1783732951434858e+16,1.5172536508975606e+17,8.626772782846721e+17,3.010058477158807e+17,6e+17,31816.037346,100.951008,865.025211,150,3,48,19-02-2026
NOLSM558075595664,1,Implantation,1.0212883831842846e+16,7.554800867778638e+16,3.741741546089151e+17,3.010051628580538e+17,6e+17,32228.291983,103.454587,903.841403,158,3,49,19-02-2026
NOLSM1291804400,2,Implantation,1.4244988134880392e+16,9.144985900702525e+16,9.940082090457743e+17,3.009986770704336e+17,6e+17,31477.271485,102.518637,890.921975,153,3,50,19-02-2026
NOLSM2702870063,3,Implantation,1.1400764984426332e+16,1.4824207931661187e+17,3.1001425647923846e+17,3.019957541418375e+17,6e+17,31183.818127,102.657765,897.001874,154,3,51,19-02-2026
NOLSM92866313,1,Implantation,1.062125505361191e+16,8.827168041375091e+16,6.557760095749698e+16,2.989972841277695e+17,6e+17,32329.632716,101.732749,867.872031,153,3,52,19-02-2026
NOLSM75418174,2,Implantation,1.6807685294674818e+16,1.6103085173157917e+17,7.008479879484351e+17,3.000016148702815e+17,6e+17,31467.080224,104.675115,909.108167,154,3,53,19-02-2026
NOLSM5242637702,3,Implantation,7129322236972375.0,1.1887728698368906e+17,2.5874313040645126e+17,2.989995051646543e+17,6e+17,33159.031082,104.019387,916.948773,149,3,54,19-02-2026
NOLSM57601937,1,Implantation,3010101457302148.0,2.117287411019348e+16,6.485901529589663e+17,2.990014196375165e+17,6e+17,32500.204409,103.21316,923.88887,155,23,28,19-02-2026
NOLSM0642072857,2,Implantation,1.7091464790540636e+16,1.554058436559597e+17,-545820189629949.0,3.0101206846708e+17,6e+17,32498.209397,103.398013,923.87616,155,23,29,19-02-2026
NOLSM666629057,3,Implantation,2.108678234167197e+16,786846050211475.2,3.0160254395500954e+17,3.000077022788218e+17,6e+17,32498.658137,103.404424,923.920049,155,23,30,19-02-2026
NOLSM94215522525,1,Implantation,1.7611676940501806e+16,1.721620897382721e+17,3.914289384107615e+17,3.010039057827145e+17,6e+17,32499.327015,103.670949,924.011428,156,23,31,19-02-2026
NOLSM4346094099,2,Implantation,1.3230678537736452e+16,-753031696981578.0,3.229318331764859e+17,3.009942703259428e+17,6e+17,32499.183553,103.533343,924.291206,155,23,32,19-02-2026
