Unnamed: 0,고객ID,성별,연령,결혼여부,부양자유무,부양자수,추천횟수,영수증발급여부,과금방식,보안서비스,백업서비스,기술지원서비스,데이터무제한,데이터사용량,시작일,종료일,고객이탈여부,이탈가능점수,이탈유형,LTV,만족도,로밍사용료
6020,C-16186,여성,38,Yes,Yes,2,1,No,계좌이체,No,No,No,No,0,2019-02-28,2026-01-01,No,22,,5169,4,54690
6021,C-16187,여성,56,Yes,No,0,7,No,신용카드,No,Yes,No,Yes,19,2022-09-01,2026-01-01,No,55,,3676,4,37400
6022,C-16188,남성,70,Yes,No,0,7,Yes,계좌이체,Yes,Yes,Yes,Yes,10,2019-02-01,2026-01-01,No,66,,4322,3,41360
6023,C-16189,남성,28,Yes,No,0,1,No,신용카드,No,No,No,No,0,2024-08-01,2026-01-01,No,42,,2894,3,5880
6024,C-16190,여성,61,No,No,0,0,Yes,계좌이체,No,No,No,Yes,27,2025-07-01,2025-11-01,Yes,69,Dissatisfaction,2085,3,31190
6025,C-16191,남성,73,Yes,No,0,5,Yes,계좌이체,No,Yes,No,Yes,13,2019-04-01,2026-01-01,No,21,,6132,3,56390
6026,C-16192,여성,33,Yes,Yes,3,5,No,계좌이체,No,No,No,No,0,2020-04-01,2026-01-01,No,45,,5864,3,47570
6027,C-16193,여성,53,No,No,0,0,No,계좌이체,No,Yes,Yes,Yes,13,2019-05-01,2026-01-01,No,63,,5750,3,0
6028,C-16194,남성,55,No,No,0,0,Yes,신용카드,Yes,No,No,Yes,13,2024-12-01,2026-01-01,No,24,,2978,3,43170
6029,C-16195,여성,80,Yes,Yes,1,7,No,계좌이체,Yes,Yes,No,Yes,15,2019-02-01,2026-01-01,No,65,,5546,4,54920
6030,C-16196,남성,41,No,No,0,0,No,계좌이체,No,Yes,Yes,Yes,23,2021-07-01,2025-03-01,Yes,81,Dissatisfaction,3486,2,48480
6031,C-16197,여성,37,Yes,No,0,10,Yes,신용카드,No,No,No,No,0,2022-10-01,2026-01-01,No,31,,2269,4,23730
6032,C-16198,남성,21,No,No,0,6,Yes,신용카드,No,Yes,Yes,Yes,27,2019-02-01,2026-01-01,No,29,,5872,5,31640
6033,C-16199,여성,44,Yes,No,0,2,Yes,신용카드,Yes,No,No,Yes,16,2019-10-01,2026-01-01,No,79,,4572,3,1580
6034,C-16200,여성,20,No,No,0,0,Yes,신용카드,No,No,No,Yes,41,2023-08-01,2025-01-01,Yes,74,Competitor,3022,1,45880
6035,C-16201,남성,40,Yes,No,0,8,No,신용카드,No,No,No,No,0,2018-12-31,2026-01-01,No,46,,6011,5,4750
6036,C-16202,여성,40,No,No,0,0,Yes,계좌이체,No,No,No,Yes,29,2024-12-31,2025-10-01,Yes,87,Competitor,2029,2,47350
6037,C-16203,남성,76,Yes,No,0,7,No,계좌이체,No,No,No,Yes,20,2024-12-01,2026-01-01,No,47,,2968,5,20110
6038,C-16205,여성,65,Yes,No,0,10,Yes,신용카드,No,Yes,Yes,Yes,9,2019-08-01,2026-01-01,No,80,,4872,4,41250
6039,C-16206,여성,36,Yes,No,0,0,Yes,이체/메일확인,Yes,No,No,Yes,18,2020-09-01,2026-01-01,No,73,,4405,4,4750
6040,C-16207,여성,28,No,No,0,0,Yes,계좌이체,Yes,No,No,Yes,73,2024-04-01,2026-01-01,No,66,,5770,3,14800
6041,C-16208,남성,78,No,No,0,0,Yes,계좌이체,No,No,No,No,8,2025-05-01,2025-06-01,Yes,100,Competitor,5433,3,0
6042,C-16209,남성,38,Yes,Yes,1,10,No,신용카드,No,No,No,No,0,2023-04-01,2026-01-01,No,47,,3243,3,20340
6043,C-16210,남성,23,No,No,0,5,No,신용카드,No,No,No,No,0,2019-10-01,2026-01-01,No,40,,4392,4,32660
6044,C-16211,여성,53,No,No,0,0,Yes,계좌이체,No,Yes,No,Yes,3,2024-12-31,2025-07-01,Yes,71,Competitor,5656,1,1360
6045,C-16212,여성,42,No,No,0,0,Yes,신용카드,No,No,No,No,0,2022-12-01,2026-01-01,No,23,,2159,4,6780
6046,C-16213,여성,64,No,No,0,0,Yes,이체/메일확인,Yes,Yes,Yes,No,29,2019-07-01,2026-01-01,No,27,,6435,3,0
6047,C-16214,남성,50,No,No,0,0,Yes,신용카드,No,No,No,Yes,16,2021-05-01,2026-01-01,No,63,,4751,4,50740
6048,C-16215,남성,62,No,No,0,0,No,신용카드,Yes,No,Yes,Yes,3,2019-12-31,2026-01-01,No,43,,4807,3,39660
6049,C-16216,여성,34,No,No,0,0,Yes,계좌이체,No,No,Yes,Yes,3,2023-12-31,2025-07-01,Yes,100,Dissatisfaction,3068,1,41250
6050,C-16217,여성,22,No,No,0,9,Yes,계좌이체,No,Yes,No,Yes,51,2019-12-31,2026-01-01,No,38,,6213,4,38990
6051,C-16218,남성,42,No,No,0,0,No,신용카드,No,No,No,No,0,2024-05-01,2025-04-01,Yes,65,Competitor,5671,1,34920
6052,C-16219,남성,46,No,No,0,0,Yes,계좌이체,No,No,No,Yes,6,2020-02-01,2026-01-01,No,27,,6250,3,10960
6053,C-16220,남성,58,No,No,0,0,Yes,계좌이체,No,Yes,No,Yes,12,2023-12-31,2026-01-01,No,70,,4244,5,50620
6054,C-16221,여성,23,No,No,0,1,No,신용카드,Yes,No,Yes,Yes,41,2024-05-01,2026-01-01,No,72,,2985,3,26780
6055,C-16222,여성,35,No,No,0,0,Yes,신용카드,No,No,No,Yes,14,2022-09-01,2026-01-01,No,67,,5463,5,0
6056,C-16223,여성,56,No,Yes,1,0,Yes,계좌이체,No,No,No,Yes,19,2023-12-31,2026-01-01,No,77,,4621,4,20230
6057,C-16224,여성,62,Yes,Yes,2,9,Yes,계좌이체,No,Yes,Yes,Yes,18,2022-07-01,2026-01-01,No,51,,3094,4,27800
6058,C-16225,남성,65,No,No,0,0,Yes,신용카드,No,Yes,Yes,No,7,2024-09-01,2025-09-01,Yes,78,Competitor,5565,1,32320
6059,C-16226,여성,44,No,No,0,0,No,신용카드,No,Yes,No,Yes,4,2024-11-01,2026-01-01,No,75,,2342,5,33110
6060,C-16227,남성,25,No,No,0,0,No,신용카드,No,No,No,Yes,51,2025-08-01,2025-11-01,Yes,78,Dissatisfaction,5698,2,25760
6061,C-16228,여성,59,No,No,0,0,Yes,계좌이체,No,Yes,No,Yes,21,2021-08-01,2026-01-01,No,79,,2454,5,0
6062,C-16229,여성,36,Yes,Yes,3,1,Yes,신용카드,No,No,No,No,0,2020-06-01,2026-01-01,No,42,,4466,5,1580
6063,C-16230,남성,66,No,No,0,0,Yes,계좌이체,No,No,No,Yes,26,2024-05-01,2025-01-01,Yes,72,Price,3812,1,5650
6064,C-16231,남성,47,Yes,No,0,1,Yes,계좌이체,No,Yes,No,Yes,23,2019-10-01,2025-10-01,Yes,83,Price,5055,3,3500
6065,C-16232,남성,62,Yes,No,0,5,Yes,계좌이체,Yes,Yes,Yes,Yes,15,2018-12-31,2026-01-01,No,54,,6082,5,49490
6066,C-16233,여성,53,Yes,Yes,3,0,No,계좌이체,No,No,No,Yes,58,2022-07-01,2026-01-01,No,24,,2923,3,54690
6067,C-16234,남성,61,Yes,Yes,2,8,Yes,계좌이체,No,No,No,No,0,2022-12-01,2026-01-01,No,26,,5250,3,22150
6068,C-16235,여성,36,No,No,0,0,Yes,계좌이체,No,No,No,Yes,8,2024-12-31,2025-02-01,Yes,83,Dissatisfaction,4335,2,6670
6069,C-16236,여성,65,No,No,0,0,Yes,계좌이체,No,Yes,No,Yes,30,2021-02-28,2026-01-01,No,76,,4103,3,46560
6070,C-16237,남성,39,Yes,No,0,1,Yes,신용카드,Yes,No,No,No,26,2023-02-01,2025-10-01,Yes,71,Competitor,5026,1,37970
6071,C-16238,남성,43,No,No,0,0,Yes,계좌이체,No,Yes,No,Yes,23,2022-06-01,2026-01-01,No,49,,4684,4,41920
6072,C-16239,남성,42,Yes,No,0,7,Yes,계좌이체,Yes,No,No,Yes,16,2019-05-01,2026-01-01,No,30,,4601,3,0
6073,C-16240,여성,51,Yes,No,0,6,Yes,신용카드,Yes,Yes,Yes,Yes,7,2020-02-29,2026-01-01,No,57,,4935,3,42040
6074,C-16241,여성,52,Yes,Yes,2,1,Yes,계좌이체,No,Yes,Yes,Yes,19,2019-02-28,2026-01-01,No,43,,4117,5,0
6075,C-16242,여성,53,Yes,No,0,1,Yes,이체/메일확인,No,No,No,Yes,7,2024-12-31,2025-02-01,Yes,82,Competitor,2943,3,44970
6076,C-16243,여성,30,No,No,0,0,Yes,신용카드,Yes,Yes,No,Yes,27,2020-12-31,2026-01-01,No,58,,4250,4,51420
6077,C-16244,여성,24,No,No,0,5,Yes,신용카드,Yes,Yes,No,Yes,73,2018-12-31,2026-01-01,No,22,,4259,4,46560
6078,C-16245,남성,21,No,No,0,1,Yes,이체/메일확인,No,Yes,No,Yes,52,2024-10-01,2025-01-01,Yes,83,Competitor,2539,1,33110
6079,C-16246,여성,28,Yes,No,0,1,Yes,계좌이체,No,No,No,Yes,27,2025-04-01,2025-06-01,Yes,86,Competitor,4559,2,11070
6080,C-16247,여성,35,No,No,0,0,No,계좌이체,Yes,No,No,Yes,6,2025-02-28,2025-11-01,Yes,81,Other,4437,1,36500
6081,C-16248,여성,25,No,No,0,0,Yes,신용카드,No,No,No,No,0,2019-10-01,2026-01-01,No,23,,6469,5,18760
6082,C-16249,여성,65,Yes,No,0,1,Yes,계좌이체,Yes,Yes,Yes,Yes,22,2022-06-01,2025-05-01,Yes,81,Attitude,4745,1,18080
6083,C-16250,남성,54,Yes,No,0,4,Yes,이체/메일확인,No,No,No,Yes,11,2024-08-01,2025-09-01,Yes,75,Competitor,5295,1,51530
6084,C-16251,여성,56,Yes,Yes,1,4,Yes,계좌이체,No,No,Yes,Yes,18,2022-07-01,2026-01-01,No,60,,2215,5,41470
6085,C-16252,남성,34,Yes,No,0,10,Yes,계좌이체,No,Yes,Yes,Yes,2,2019-12-31,2026-01-01,No,76,,5359,5,0
6086,C-16253,남성,55,Yes,No,0,1,No,계좌이체,No,No,No,No,17,2022-04-01,2026-01-01,No,57,,3296,5,30280
6087,C-16254,여성,59,Yes,No,0,2,No,계좌이체,Yes,Yes,No,Yes,21,2021-02-28,2025-09-01,Yes,90,Dissatisfaction,4893,1,9940
6088,C-16255,여성,53,Yes,Yes,2,7,Yes,계좌이체,Yes,No,Yes,Yes,19,2019-06-01,2026-01-01,No,49,,4103,3,3730
6089,C-16256,여성,25,Yes,No,0,10,Yes,신용카드,Yes,Yes,Yes,Yes,73,2022-12-01,2026-01-01,No,63,,5620,4,2600
6090,C-16257,여성,42,No,No,0,0,Yes,계좌이체,No,Yes,Yes,Yes,13,2018-12-31,2026-01-01,No,59,,5425,5,27350
6091,C-16258,남성,58,No,No,0,0,Yes,계좌이체,No,Yes,No,No,7,2024-06-01,2025-12-01,Yes,95,Competitor,3788,2,43960
6092,C-16259,남성,57,Yes,No,0,9,No,신용카드,No,No,No,No,0,2019-10-01,2026-01-01,No,20,,4538,3,19660
6093,C-16260,남성,39,Yes,No,0,7,Yes,신용카드,No,No,No,No,0,2021-10-01,2026-01-01,No,30,,3970,5,33450
6094,C-16261,남성,21,No,No,0,0,No,신용카드,No,No,No,No,0,2022-04-01,2026-01-01,No,71,,2507,3,16390
6095,C-16262,남성,43,No,No,0,0,No,계좌이체,No,No,No,No,0,2020-12-31,2026-01-01,No,44,,4254,5,12430
6096,C-16263,여성,57,No,No,0,0,No,계좌이체,No,No,No,Yes,20,2024-09-01,2025-07-01,Yes,80,Competitor,5699,2,20000
6097,C-16264,남성,53,Yes,No,0,6,No,신용카드,No,Yes,No,Yes,7,2024-02-29,2026-01-01,No,22,,2392,3,29610
6098,C-16265,남성,49,Yes,No,0,8,Yes,신용카드,Yes,No,No,Yes,15,2021-04-01,2026-01-01,No,44,,3289,3,25760
6099,C-16266,남성,33,No,No,0,0,Yes,계좌이체,No,Yes,No,No,13,2023-02-28,2025-07-01,Yes,72,Dissatisfaction,2464,3,34470
6100,C-16267,여성,51,No,No,0,0,Yes,계좌이체,Yes,Yes,Yes,Yes,4,2019-09-01,2026-01-01,No,78,,5213,3,50060
6101,C-16268,여성,51,No,No,0,0,Yes,신용카드,Yes,No,Yes,Yes,13,2021-02-01,2025-02-01,Yes,69,Dissatisfaction,2681,1,38310
6102,C-16269,여성,27,Yes,No,0,3,No,신용카드,No,Yes,Yes,Yes,26,2019-05-01,2026-01-01,No,55,,4095,4,3840
6103,C-16270,여성,45,No,No,0,0,Yes,신용카드,No,No,No,Yes,9,2024-07-01,2026-01-01,No,76,,4220,4,31300
6104,C-16271,남성,40,No,No,0,0,No,신용카드,No,No,No,No,0,2022-08-01,2026-01-01,No,38,,5880,4,55940
6105,C-16272,남성,64,Yes,Yes,2,8,No,신용카드,No,No,No,No,0,2021-10-01,2026-01-01,No,65,,5453,5,23170
6106,C-16273,남성,78,No,No,0,0,Yes,계좌이체,No,No,No,No,9,2023-05-01,2026-01-01,No,70,,4915,4,28820
6107,C-16274,남성,47,No,No,0,0,Yes,계좌이체,No,No,No,No,29,2025-02-01,2025-05-01,Yes,68,Competitor,5598,1,46100
6108,C-16275,여성,30,No,No,0,0,Yes,계좌이체,No,No,No,Yes,59,2020-09-01,2026-01-01,No,40,,6107,3,10620
6109,C-16276,남성,42,Yes,No,0,4,Yes,계좌이체,Yes,Yes,Yes,Yes,9,2019-02-01,2026-01-01,No,47,,6124,3,7010
6110,C-16277,여성,57,No,No,0,0,Yes,계좌이체,Yes,No,Yes,Yes,5,2021-08-01,2026-01-01,No,48,,5556,4,43170
6111,C-16278,남성,52,Yes,Yes,1,3,No,신용카드,Yes,No,Yes,Yes,11,2019-04-01,2026-01-01,No,53,,5987,3,0
6112,C-16279,여성,44,Yes,Yes,1,3,Yes,신용카드,No,Yes,No,Yes,30,2019-05-01,2026-01-01,No,34,,5045,5,28140
6113,C-16280,남성,68,No,No,0,0,No,신용카드,Yes,No,Yes,Yes,21,2023-05-01,2026-01-01,No,20,,5090,4,25200
6114,C-16281,남성,65,Yes,No,0,2,Yes,계좌이체,No,No,No,Yes,3,2024-12-01,2025-07-01,Yes,74,Other,2016,1,39210
6115,C-16282,남성,22,No,No,0,0,No,계좌이체,No,No,No,No,0,2022-02-03,2026-01-01,No,70,,2858,4,47460
6116,C-16283,남성,61,Yes,No,0,8,No,계좌이체,No,No,No,No,0,2023-08-01,2026-01-01,No,63,,3526,3,16610
6117,C-16284,여성,45,No,No,0,0,No,계좌이체,Yes,No,No,Yes,15,2024-12-01,2026-01-01,No,36,,5277,4,12200
6118,C-16285,여성,61,Yes,No,0,4,Yes,신용카드,No,No,No,No,24,2024-06-01,2026-01-01,No,58,,5014,5,35480
6119,C-16286,여성,39,No,No,0,0,Yes,신용카드,Yes,Yes,Yes,Yes,13,2019-11-01,2026-01-01,No,43,,6494,4,41580
6120,C-16287,남성,41,No,No,0,0,Yes,신용카드,No,No,No,No,0,2024-12-01,2026-01-01,No,53,,2371,3,3840
6121,C-16288,여성,42,No,No,0,0,No,이체/메일확인,No,No,No,No,0,2021-05-01,2026-01-01,No,63,,2809,5,15260
6122,C-16289,남성,41,No,No,0,0,No,신용카드,No,No,Yes,Yes,14,2021-10-01,2026-01-01,No,76,,3752,3,0
6123,C-16290,여성,46,Yes,No,0,1,No,이체/메일확인,No,Yes,No,Yes,27,2024-10-01,2025-10-01,Yes,94,Competitor,3747,1,0
6124,C-16291,여성,40,Yes,Yes,1,4,Yes,계좌이체,No,Yes,Yes,Yes,14,2018-12-31,2026-01-01,No,68,,6130,4,49720
6125,C-16292,남성,28,Yes,Yes,1,9,No,신용카드,No,No,No,No,0,2021-02-01,2026-01-01,No,64,,5183,5,7350
6126,C-16293,여성,55,Yes,No,0,8,No,계좌이체,Yes,No,No,Yes,13,2023-10-01,2026-01-01,No,50,,2919,3,27230
6127,C-16294,남성,22,No,Yes,1,0,Yes,계좌이체,No,No,No,Yes,59,2024-11-01,2026-01-01,No,67,,4594,3,49610
6128,C-16295,남성,76,Yes,No,0,4,Yes,계좌이체,No,No,No,Yes,4,2020-07-01,2026-01-01,No,56,,4691,3,0
6129,C-16296,여성,32,Yes,No,0,4,Yes,신용카드,No,Yes,No,Yes,11,2019-04-01,2026-01-01,No,45,,5251,3,53000
6130,C-16297,남성,36,No,No,0,0,Yes,계좌이체,Yes,Yes,Yes,Yes,9,2018-12-31,2026-01-01,No,75,,4369,3,0
6131,C-16298,여성,40,No,No,0,0,Yes,신용카드,No,No,No,No,0,2023-04-01,2026-01-01,No,35,,5422,3,25200
6132,C-16299,남성,40,No,No,0,0,No,신용카드,No,No,No,No,0,2024-10-01,2026-01-01,No,29,,2088,5,13670
6133,C-16300,여성,27,No,No,0,0,Yes,신용카드,Yes,Yes,No,Yes,59,2021-02-28,2026-01-01,No,54,,4727,3,34580
6134,C-16301,남성,72,Yes,No,0,2,No,신용카드,No,No,No,Yes,8,2022-02-28,2026-01-01,No,72,,3583,3,14690
6135,C-16302,남성,62,Yes,No,0,1,No,계좌이체,No,Yes,No,No,17,2023-05-01,2025-12-01,Yes,79,Other,4115,1,2370
6136,C-16303,남성,29,Yes,Yes,1,4,Yes,신용카드,Yes,Yes,Yes,Yes,85,2018-12-31,2026-01-01,No,55,,4351,4,47350
6137,C-16304,여성,28,No,No,0,0,No,신용카드,No,No,No,No,0,2021-12-01,2026-01-01,No,27,,3408,3,29950
6138,C-16305,남성,31,Yes,Yes,1,7,No,신용카드,No,No,No,No,0,2019-12-31,2026-01-01,No,50,,6315,5,24860
6139,C-16306,남성,73,Yes,No,0,2,Yes,계좌이체,No,Yes,No,Yes,28,2021-07-01,2025-03-01,Yes,96,Competitor,4829,1,0
6140,C-16307,남성,66,No,No,0,0,Yes,계좌이체,No,Yes,Yes,Yes,8,2019-11-01,2026-01-01,No,43,,5166,5,54010
6141,C-16308,여성,72,No,No,0,0,Yes,계좌이체,No,Yes,No,Yes,6,2023-08-01,2025-09-01,Yes,82,Dissatisfaction,4078,3,41130
6142,C-16309,남성,63,Yes,Yes,2,10,No,이체/메일확인,No,No,No,No,0,2021-07-01,2026-01-01,No,21,,3433,4,38760
6143,C-16310,남성,21,No,No,0,0,No,계좌이체,No,No,Yes,Yes,51,2022-12-01,2026-01-01,No,23,,3847,4,5540
6144,C-16311,여성,33,Yes,Yes,2,1,No,신용카드,No,No,No,Yes,30,2023-07-01,2026-01-01,No,76,,2035,4,20910
6145,C-16312,여성,46,No,No,0,0,Yes,계좌이체,No,No,No,Yes,17,2024-12-01,2025-09-01,Yes,97,Attitude,3520,2,33560
6146,C-16313,남성,40,No,No,0,0,No,신용카드,Yes,Yes,No,Yes,29,2019-05-01,2026-01-01,No,33,,5395,4,22940
6147,C-16314,남성,40,No,Yes,1,0,Yes,신용카드,Yes,No,No,Yes,11,2024-12-31,2025-02-01,Yes,66,Dissatisfaction,2484,2,30400
6148,C-16315,여성,42,No,No,0,0,Yes,계좌이체,No,Yes,No,No,25,2021-07-01,2025-06-01,Yes,99,Competitor,4804,1,40680
6149,C-16316,남성,26,No,No,0,0,No,이체/메일확인,No,No,No,No,0,2023-12-31,2026-01-01,No,80,,4883,5,46440
6150,C-16317,여성,56,No,No,0,0,Yes,이체/메일확인,No,No,No,Yes,21,2025-08-01,2025-10-01,Yes,100,Price,5082,2,32770
6151,C-16318,남성,26,Yes,No,0,1,Yes,신용카드,No,No,No,No,0,2023-10-01,2026-01-01,No,67,,2483,5,44970
6152,C-16320,남성,22,No,No,0,0,Yes,계좌이체,Yes,Yes,No,Yes,58,2021-02-01,2025-05-01,Yes,94,Competitor,5074,3,50620
6153,C-16321,남성,23,No,No,0,8,No,신용카드,No,No,No,No,0,2019-10-01,2026-01-01,No,39,,6245,5,27690
6154,C-16322,남성,42,Yes,Yes,3,1,No,신용카드,Yes,Yes,No,No,76,2022-05-01,2026-01-01,No,52,,5288,4,49040
6155,C-16323,여성,49,No,No,0,0,Yes,신용카드,No,No,No,Yes,2,2022-12-31,2025-06-01,Yes,72,Competitor,5144,1,31410
6156,C-16324,남성,61,No,No,0,0,Yes,이체/메일확인,No,No,No,Yes,13,2024-12-01,2026-01-01,No,75,,3256,5,15370
6157,C-16325,여성,45,Yes,No,0,2,Yes,계좌이체,Yes,Yes,No,Yes,14,2021-08-01,2026-01-01,No,65,,2719,3,11190
6158,C-16326,여성,40,No,Yes,3,0,No,신용카드,No,No,No,No,0,2020-11-01,2026-01-01,No,27,,4263,3,21470
6159,C-16327,여성,23,No,No,0,7,No,계좌이체,No,No,No,No,0,2020-05-01,2026-01-01,No,33,,5052,5,23960
6160,C-16328,여성,35,Yes,Yes,2,3,Yes,계좌이체,No,Yes,No,Yes,22,2020-04-01,2026-01-01,No,70,,6245,5,47690
6161,C-16329,남성,20,No,Yes,1,0,No,신용카드,Yes,No,No,Yes,69,2024-10-01,2026-01-01,No,36,,4648,4,37630
6162,C-16330,여성,28,No,Yes,2,0,Yes,계좌이체,No,No,No,No,0,2023-02-28,2026-01-01,No,44,,3169,3,49720
6163,C-16331,남성,48,Yes,Yes,1,9,No,신용카드,No,No,No,No,0,2021-12-31,2026-01-01,No,45,,3040,3,39320
6164,C-16332,여성,49,Yes,Yes,2,8,No,계좌이체,No,No,No,No,0,2023-02-28,2026-01-01,No,59,,2258,4,51300
6165,C-16333,여성,26,Yes,No,0,9,No,계좌이체,No,No,No,No,0,2019-02-28,2026-01-01,No,57,,5540,4,26560
6166,C-16334,여성,25,No,No,0,0,No,계좌이체,No,Yes,No,No,48,2023-11-01,2026-01-01,No,48,,3185,5,44300
6167,C-16335,남성,32,No,No,0,0,No,신용카드,No,No,No,No,0,2023-07-01,2026-01-01,No,32,,4695,3,1580
6168,C-16336,여성,37,No,No,0,0,Yes,신용카드,No,No,Yes,Yes,3,2023-02-01,2026-01-01,No,28,,3483,3,39550
6169,C-16337,여성,75,Yes,No,0,1,Yes,계좌이체,No,No,No,Yes,12,2025-02-28,2025-10-01,Yes,80,Competitor,5245,1,24180
6170,C-16338,여성,40,No,No,0,0,No,이체/메일확인,No,No,No,No,0,2024-12-01,2026-01-01,No,31,,3167,4,31190
6171,C-16339,남성,29,Yes,No,0,1,Yes,계좌이체,Yes,Yes,Yes,No,27,2019-02-01,2026-01-01,No,42,,5027,4,38190
6172,C-16340,여성,38,Yes,Yes,3,5,No,신용카드,No,Yes,Yes,Yes,56,2024-12-31,2025-05-01,Yes,99,Dissatisfaction,5758,2,48250
6173,C-16341,남성,67,No,No,0,0,No,계좌이체,No,No,Yes,Yes,26,2019-09-01,2026-01-01,No,47,,6100,5,11410
6174,C-16342,여성,61,No,No,0,0,Yes,계좌이체,No,No,No,Yes,7,2022-02-03,2026-01-01,No,65,,5315,4,2490
6175,C-16343,남성,63,No,Yes,2,0,Yes,이체/메일확인,No,No,No,Yes,23,2024-02-01,2026-01-01,No,23,,4886,5,53220
6176,C-16344,남성,23,No,No,0,0,Yes,계좌이체,No,No,No,No,73,2022-10-01,2026-01-01,No,50,,5939,3,10060
6177,C-16345,남성,29,Yes,No,0,5,Yes,계좌이체,No,Yes,Yes,Yes,30,2019-09-01,2026-01-01,No,72,,5682,4,45430
6178,C-16346,여성,58,No,No,0,0,Yes,계좌이체,Yes,Yes,Yes,Yes,21,2019-02-01,2026-01-01,No,73,,4296,3,20230
6179,C-16347,여성,54,No,No,0,0,No,신용카드,No,No,Yes,Yes,30,2024-12-01,2026-01-01,No,23,,2900,5,40790
6180,C-16348,여성,79,Yes,No,0,1,Yes,신용카드,No,Yes,No,Yes,15,2022-04-01,2025-02-01,Yes,66,Dissatisfaction,3980,1,29150
6181,C-16349,여성,46,No,No,0,0,Yes,신용카드,Yes,Yes,Yes,Yes,7,2019-04-01,2026-01-01,No,68,,5059,3,15710
6182,C-16350,여성,63,No,No,0,0,No,계좌이체,No,No,No,Yes,5,2024-04-01,2026-01-01,No,50,,5121,3,33790
6183,C-16351,여성,59,No,No,0,0,No,계좌이체,No,No,No,No,0,2024-12-01,2026-01-01,No,37,,5084,4,8810
6184,C-16353,남성,25,No,No,0,0,No,신용카드,No,No,No,Yes,52,2023-04-01,2026-01-01,No,63,,2926,4,45090
6185,C-16354,여성,63,No,Yes,1,0,Yes,계좌이체,Yes,Yes,No,Yes,10,2023-12-01,2026-01-01,No,22,,5156,3,30510
6186,C-16355,남성,54,No,No,0,0,No,계좌이체,No,No,No,Yes,7,2024-06-01,2026-01-01,No,20,,4320,3,23840
6187,C-16356,여성,62,No,No,0,0,No,계좌이체,No,No,No,Yes,27,2024-12-01,2025-03-01,Yes,76,Competitor,2088,1,0
6188,C-16357,남성,78,No,No,0,0,Yes,계좌이체,No,No,Yes,Yes,24,2020-04-01,2026-01-01,No,58,,5521,4,32090
6189,C-16358,여성,68,No,No,0,0,No,계좌이체,No,No,No,Yes,27,2024-10-01,2025-09-01,Yes,89,Attitude,2202,2,4520
6190,C-16359,여성,48,Yes,Yes,3,1,No,신용카드,No,No,No,No,0,2023-06-01,2026-01-01,No,26,,4246,3,36050
6191,C-16360,여성,70,Yes,No,0,7,Yes,신용카드,No,Yes,No,No,16,2018-12-31,2026-01-01,No,53,,5832,5,20570
6192,C-16361,남성,63,Yes,No,0,3,Yes,신용카드,Yes,Yes,Yes,Yes,3,2021-04-01,2026-01-01,No,35,,3403,3,34800
6193,C-16362,여성,70,Yes,No,0,3,Yes,신용카드,No,Yes,No,No,22,2019-12-31,2026-01-01,No,61,,4277,3,0
6194,C-16363,남성,53,No,No,0,0,No,계좌이체,No,No,No,Yes,14,2021-07-01,2026-01-01,No,70,,2583,4,10740
6195,C-16364,여성,26,No,Yes,2,0,No,신용카드,No,Yes,No,Yes,48,2020-12-31,2026-01-01,No,52,,4106,3,0
6196,C-16365,여성,63,No,No,0,0,Yes,이체/메일확인,No,Yes,No,Yes,20,2020-06-01,2026-01-01,No,36,,4634,3,30510
6197,C-16366,여성,58,No,No,0,0,No,계좌이체,No,No,No,No,15,2025-08-01,2025-09-01,Yes,81,Competitor,5082,2,36270
6198,C-16367,여성,42,No,No,0,0,Yes,계좌이체,No,No,No,Yes,5,2024-12-31,2025-07-01,Yes,71,Other,5617,2,49490
6199,C-16368,남성,59,No,No,0,0,Yes,신용카드,No,No,No,No,0,2025-02-01,2025-11-01,Yes,78,Attitude,5403,3,56160
6200,C-16369,여성,45,No,No,0,0,No,계좌이체,No,Yes,No,No,21,2024-04-01,2026-01-01,No,24,,2973,4,0
6201,C-16370,남성,73,No,No,0,0,No,계좌이체,No,No,No,Yes,28,2024-12-31,2025-06-01,Yes,81,Dissatisfaction,4618,1,21130
6202,C-16371,여성,42,Yes,No,0,1,Yes,계좌이체,Yes,No,Yes,Yes,27,2021-06-01,2026-01-01,No,24,,3972,4,43510
6203,C-16372,남성,26,No,No,0,0,Yes,계좌이체,No,No,No,No,0,2024-06-01,2026-01-01,No,54,,4868,5,50960
6204,C-16373,남성,22,No,No,0,1,No,신용카드,Yes,Yes,Yes,Yes,27,2019-02-01,2026-01-01,No,55,,5502,3,38080
6205,C-16374,여성,68,Yes,No,0,2,No,이체/메일확인,No,No,No,Yes,11,2022-05-01,2026-01-01,No,27,,5242,3,2490
6206,C-16375,여성,31,No,No,0,0,No,신용카드,No,No,No,No,0,2024-05-01,2026-01-01,No,23,,4249,5,13000
6207,C-16376,남성,21,No,No,0,10,Yes,계좌이체,No,Yes,Yes,Yes,71,2018-12-31,2026-01-01,No,57,,4773,4,16050
6208,C-16377,여성,57,No,No,0,0,No,신용카드,No,No,Yes,Yes,22,2024-10-01,2025-10-01,Yes,94,Other,4149,3,48140
6209,C-16378,여성,62,No,No,0,0,No,계좌이체,Yes,Yes,No,Yes,6,2020-10-04,2026-01-01,No,24,,5446,3,8480
