순번,생산라인코드,생산라인명,생산일자,품목코드,품목명,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간
5,D087,냉동밥 내포장#2,2025-06-22,1BA03577,중국집볶음밥(알밥),W005,71.614,92.414,127.878,23.643,207.379,78.49
2,D088,냉동밥 내포장#1,2025-06-21,1BA03640,(1)게살볶음밥E,W005,71.607,112.007,147.531,23.682,205.264,77.04
3,D088,냉동밥 내포장#1,2025-06-21,1BA03640,(1)게살볶음밥E,W005,71.635,82.735,118.289,23.703,209.421,76.38
4,D088,냉동밥 내포장#1,2025-06-21,1BA03640,(1)게살볶음밥E,W005,71.61,93.31,128.877,23.711,209.326,79.28
6,D088,냉동밥 내포장#1,2025-06-22,1BA03251,NEW게살볶음밥300g,W005,71.552,89.252,124.725,23.649,206.316,75.64
7,D088,냉동밥 내포장#1,2025-06-22,1BA03251,NEW게살볶음밥300g,W005,72.021,91.321,126.837,23.678,207.844,78.98
8,D087,냉동밥 내포장#2,2025-06-22,1BA03573,감자탕볶음밥,W005,71.702,109.802,145.446,23.762,206.841,73.88
7,D088,냉동밥 내포장#1,2025-06-22,1BA03658,엄지치킨데리야끼볶음밥 3kg,W005,71.697,101.397,136.982,23.723,210.631,78.24
10,D088,냉동밥 내포장#1,2025-06-23,1BA03317,위즈메택새우볶음밥,W005,72.121,93.321,128.903,23.721,217.077,77.52
5,D088,냉동밥 내포장#1,2025-06-24,1BA03662,쉐프현닭가슴살볶음밥 3kg,W005,72.243,93.743,129.544,23.868,212.569,72.72
1,D087,냉동밥 내포장#2,2025-06-24,1BA03652,엄지김치볶음밥 300g,W005,72.372,92.772,128.542,23.847,208.725,78.84
6,D087,냉동밥 내포장#2,2025-06-25,1BA03652,엄지김치볶음밥 300g,W005,71.324,98.024,133.681,23.771,211.326,80.15
5,D088,냉동밥 내포장#1,2025-06-24,1BA03651,(1)김치볶음밥S 3kg,W005,71.476,85.876,121.591,23.81,208.351,77.42
7,D088,냉동밥 내포장#1,2025-06-25,1BA03513,(쿠팡)곰곰닭갈비볶음밥,W005,71.156,89.456,124.962,23.67,212.505,74.88
8,D088,냉동밥 내포장#1,2025-06-25,1BA03477,Homeplus signature 낙지볶음밥(알밥),W005,71.177,93.877,129.408,23.687,210.99,77.76
1,D088,냉동밥 내포장#1,2025-06-25,1BA03606,콩콩푸드밥3kg,W005,71.404,98.404,133.986,23.721,212.753,77.64
2,D088,냉동밥 내포장#1,2025-06-25,1BA03606,콩콩푸드밥3kg,W005,71.324,90.624,126.128,23.669,211.488,78.32
5,D087,냉동밥 내포장#2,2025-06-28,1BA03523,애슐리갈릭스테이크볶음밥,W005,70.995,95.495,130.949,23.636,212.389,73.44
6,D087,냉동밥 내포장#2,2025-06-28,1BA03523,애슐리갈릭스테이크볶음밥,W005,71.795,87.895,123.402,23.672,208.039,78.58
7,D087,냉동밥 내포장#2,2025-06-29,1BA03523,애슐리갈릭스테이크볶음밥,W005,71.864,92.964,128.462,23.665,202.664,73.4
8,D088,냉동밥 내포장#1,2025-06-29,1BA03437,게살볶음밥-F,W005,71.867,91.167,126.656,23.659,208.241,73.71
9,D088,냉동밥 내포장#1,2025-06-29,1BA03437,게살볶음밥-F,W005,71.332,98.732,134.231,23.666,212.02,73.17
9,D087,냉동밥 내포장#2,2025-06-29,1BA03368,치즈스테이크볶음밥,W005,72.038,91.438,127.018,23.72,209.163,78.42
1,D088,냉동밥 내포장#1,2025-06-29,1BA03249,NEW햄야채볶음밥300g,W005,72.019,96.519,132.138,23.746,208.153,76.27
2,D088,냉동밥 내포장#1,2025-06-29,1BA03249,NEW햄야채볶음밥300g,W005,71.888,92.288,127.936,23.765,199.162,76.08
3,D088,냉동밥 내포장#1,2025-06-29,1BA03254,NEW치킨데리야끼볶음밥300g,W005,72.268,91.468,127.13,23.775,210.5,79.65
11,D088,냉동밥 내포장#1,2025-07-01,1BA03536,데리야끼볶음밥-G,W005,71.844,97.144,132.827,23.789,212.184,77.05
1,D088,냉동밥 내포장#1,2025-06-30,1BA03250,NEW새우볶음밥300g,W005,72.236,92.736,128.378,23.761,205.221,72.59
2,D088,냉동밥 내포장#1,2025-06-30,1BA03250,NEW새우볶음밥300g,W005,71.943,90.143,125.804,23.774,206.564,78.59
7,D088,냉동밥 내포장#1,2025-07-01,1BA03649,엄지계란볶음밥 3kg,W005,72.453,86.753,122.512,23.84,216.549,76.31
8,D088,냉동밥 내포장#1,2025-07-01,1BA03649,엄지계란볶음밥 3kg,W005,71.617,91.217,126.922,23.803,210.506,78.16
1,D087,냉동밥 내포장#2,2025-07-01,1BA03524,애슐리깍두기치즈볶음밥,W005,72.261,84.461,120.14,23.787,211.631,71.45
1,D087,냉동밥 내포장#2,2025-07-02,1BA03655,엄지묵은지삼겹볶음밥 300g,W005,71.586,89.486,125.02,23.69,212.058,76.03
4,D088,냉동밥 내포장#1,2025-07-02,1BA03593,The 통통한 낙지볶음밥,W005,72.115,90.815,126.369,23.702,207.951,71.27
5,D088,냉동밥 내포장#1,2025-07-03,1BA03593,The 통통한 낙지볶음밥,W005,71.139,90.339,125.88,23.694,206.55,79.68
1,D088,냉동밥 내포장#1,2025-07-07,1BA03653,엄지새우볶음밥 300g,W005,71.398,93.498,129.176,23.785,203.86,75.95
2,D088,냉동밥 내포장#1,2025-07-07,1BA03653,엄지새우볶음밥 300g,W005,71.782,92.082,127.77,23.792,210.895,75.88
2,D088,냉동밥 내포장#1,2025-07-08,1BA03665,엄지알리올리볶음밥 3kg,W005,71.479,89.179,124.918,23.826,204.391,76.06
3,D088,냉동밥 내포장#1,2025-07-08,1BA03665,엄지알리올리볶음밥 3kg,W005,72.207,102.807,138.569,23.841,203.412,78.75
5,D088,냉동밥 내포장#1,2025-07-08,1BA03665,엄지알리올리볶음밥 3kg,W005,72.32,99.32,135.086,23.844,212.979,80.51
2,D088,냉동밥 내포장#1,2025-07-09,1BA03593,The 통통한 낙지볶음밥,W005,71.92,90.82,126.546,23.817,208.651,73.72
3,D088,냉동밥 내포장#1,2025-07-09,1BA03593,The 통통한 낙지볶음밥,W005,71.539,92.939,128.601,23.774,209.958,75.54
1,D088,냉동밥 내포장#1,2025-07-12,1BA03666,우리쌀볶음밥 3kg,W005,71.644,108.944,144.269,23.55,203.769,73.92
4,D087,냉동밥 내포장#2,2025-07-13,1BA03593,The 통통한 낙지볶음밥,W005,70.902,92.002,127.293,23.527,204.504,71.03
1,D088,냉동밥 내포장#1,2025-07-13,1BA03640,(1)게살볶음밥E,W005,71.432,86.132,121.493,23.574,205.167,75.1
2,D088,냉동밥 내포장#1,2025-07-13,1BA03640,(1)게살볶음밥E,W005,70.792,104.192,139.535,23.562,211.922,79.22
1,D088,냉동밥 내포장#1,2025-07-14,1BA03438,새우볶음밥-F,W005,70.791,91.991,127.238,23.498,210.073,76.67
6,D088,냉동밥 내포장#1,2025-07-14,1BA03249,NEW햄야채볶음밥300g,W005,71.426,85.026,120.308,23.521,210.7,74.73
7,D088,냉동밥 내포장#1,2025-07-14,1BA03249,NEW햄야채볶음밥300g,W005,71.574,89.874,125.295,23.614,206.334,75.24
5,D088,냉동밥 내포장#1,2025-07-16,1BA03651,(1)김치볶음밥S 3kg,W005,70.952,107.652,143.107,23.637,206.351,71.44
2,D088,냉동밥 내포장#1,2025-07-16,1BA03603,통통낙지볶음밥 3kg(도시락용-자사생산),W005,71.75,90.25,125.666,23.61,210.177,74.89
3,D088,냉동밥 내포장#1,2025-07-16,1BA03599,세가지나물영양밥 3kg(도시락용),W005,70.939,84.539,119.931,23.595,207.131,78.41
3,D087,냉동밥 내포장#2,2025-07-19,1BA03593,The 통통한 낙지볶음밥,W005,71.471,88.271,123.681,23.607,209.821,75.71
4,C088,냉동밥 취반#1,2025-07-20,2BA03250,NEW새우볶음밥300g(재),W003,71.811,92.111,127.688,23.718,202.527,75.71
2,D088,냉동밥 내포장#1,2025-07-20,1BA03250,NEW새우볶음밥300g,W005,71.49,85.69,121.199,23.672,204.531,76.73
4,D087,냉동밥 내포장#2,2025-07-21,1BA03494,요리하다낙지쭈꾸미볶음밥,W005,71.199,84.899,120.342,23.628,202.4,79.06
1,D088,냉동밥 내포장#1,2025-07-21,1BA03437,게살볶음밥-F,W005,71.5,92.9,128.376,23.651,211.397,77.93
2,D088,냉동밥 내포장#1,2025-07-21,1BA03437,게살볶음밥-F,W005,71.775,94.075,129.569,23.663,210.904,75.39
5,D088,냉동밥 내포장#1,2025-07-22,1BA03512,(쿠팡)곰곰소불고기볶음밥,W005,71.766,93.966,129.494,23.685,205.049,79.04
1,D087,냉동밥 내포장#2,2025-07-22,1BA03511,(쿠팡)곰곰대패삼겹볶음밥,W005,71.632,95.932,131.525,23.729,206.528,73.98
3,D088,냉동밥 내포장#1,2025-07-22,1BA03523,애슐리갈릭스테이크볶음밥,W005,71.549,87.249,122.788,23.693,207.057,72.66
4,D088,냉동밥 내포장#1,2025-07-22,1BA03523,애슐리갈릭스테이크볶음밥,W005,72.639,86.239,122.325,24.057,209.803,80.4
5,D088,냉동밥 내포장#1,2025-07-23,1BA03342,장조림버터밥(롯데),W005,72.614,86.114,122.227,24.076,216.066,79.02
6,D088,냉동밥 내포장#1,2025-07-23,1BA03342,장조림버터밥(롯데),W005,72.086,94.486,130.455,23.979,212.856,78.54
7,D088,냉동밥 내포장#1,2025-07-23,1BA03637,(1)애슐리통새우볶음밥,W005,73.003,91.703,127.826,24.082,215.575,77.45
8,D088,냉동밥 내포장#1,2025-07-23,1BA03637,(1)애슐리통새우볶음밥,W005,72.578,109.578,145.556,23.985,208.663,79.72
2,D088,냉동밥 내포장#1,2025-07-23,1BA03651,(1)김치볶음밥S 3kg,W005,72.137,131.937,167.943,24.004,217.227,74.95
3,D088,냉동밥 내포장#1,2025-07-23,1BA03573,감자탕볶음밥,W005,72.519,106.819,142.648,23.886,206.221,77.13
4,D088,냉동밥 내포장#1,2025-07-23,1BA03573,감자탕볶음밥,W005,72.697,140.097,176.257,24.106,208.588,73.91
3,D087,냉동밥 내포장#2,2025-07-26,1BA03577,중국집볶음밥(알밥),W005,72.544,138.944,175.089,24.096,211.677,74.67
2,D088,냉동밥 내포장#1,2025-07-27,1BA03438,새우볶음밥-F,W005,72.987,108.987,145.181,24.129,210.188,73.05
3,D088,냉동밥 내포장#1,2025-07-27,1BA03438,새우볶음밥-F,W005,73.122,124.322,160.452,24.086,209.647,73.15
4,D088,냉동밥 내포장#1,2025-07-28,1BA03677,NEW야채볶음밥,W005,72.623,107.623,143.696,24.049,211.281,80.06
1,D087,냉동밥 내포장#2,2025-07-28,1BA03627,Homeplus signature 새우볶음밥(HDS),W005,72.192,107.992,143.972,23.987,208.195,73.54
2,D087,냉동밥 내포장#2,2025-07-28,1BA03541,(쿠팡)곰곰포크&스크램블볶음밥,W005,72.739,107.839,143.814,23.983,212.477,76.66
4,D087,냉동밥 내포장#2,2025-07-28,1BA03678,SF베이컨김치볶음밥,W005,72.643,101.343,137.34,23.998,208.21,77.98
5,D088,냉동밥 내포장#1,2025-07-28,1BA03523,애슐리갈릭스테이크볶음밥,W005,72.666,96.166,132.047,23.921,211.944,77.52
7,D088,냉동밥 내포장#1,2025-07-29,1BA03523,애슐리갈릭스테이크볶음밥,W005,72.497,132.397,168.298,23.934,212.451,79.5
8,D088,냉동밥 내포장#1,2025-07-29,1BA03523,애슐리갈릭스테이크볶음밥,W005,72.66,85.96,121.845,23.923,210.607,80.31
9,D088,냉동밥 내포장#1,2025-07-29,1BA03478,Homeplus signature 곤드레버섯나물밥(알밥),W005,72.502,91.502,127.43,23.952,208.881,78.14
1,D087,냉동밥 내포장#2,2025-07-28,1BA03524,애슐리깍두기치즈볶음밥,W005,72.048,102.648,138.641,23.995,207.035,73.24
7,D087,냉동밥 내포장#2,2025-07-29,1BA03513,(쿠팡)곰곰닭갈비볶음밥,W005,72.44,95.74,131.837,24.065,214.194,80.17
10,D088,냉동밥 내포장#1,2025-07-30,1BA03634,Homeplus signature 낙지볶음밥(HDS)-알밥,W005,72.494,96.994,133.063,24.046,212.499,74.69
11,D088,냉동밥 내포장#1,2025-07-30,1BA03634,Homeplus signature 낙지볶음밥(HDS)-알밥,W005,72.655,106.755,142.837,24.055,211.115,79.42
12,D088,냉동밥 내포장#1,2025-07-30,1BA03651,(1)김치볶음밥S 3kg,W005,73.004,98.104,134.187,24.055,206.817,75.81
13,D088,냉동밥 내포장#1,2025-07-30,1BA03651,(1)김치볶음밥S 3kg,W005,73.434,103.534,139.924,24.26,206.763,73.07
5,D088,냉동밥 내포장#1,2025-08-02,1BA03679,(1)한그릇연근우엉밥(혼합미),W005,73.204,104.004,140.269,24.177,214.195,73.93
7,D002,로타리 #1,2025-08-06,13A01107,김치삼각밥용 볶음T,W005,72.69,105.99,142.062,24.048,206.355,74.87
3,D088,냉동밥 내포장#1,2025-08-03,1BA03249,NEW햄야채볶음밥300g,W005,72.013,101.213,137.005,23.861,201.275,79.72
4,D088,냉동밥 내포장#1,2025-08-03,1BA03249,NEW햄야채볶음밥300g,W005,72.96,97.86,134.074,24.143,211.988,76.85
5,D088,냉동밥 내포장#1,2025-08-03,1BA03637,(1)애슐리통새우볶음밥,W005,72.956,,,24.096,212.387,79.69
4,D087,냉동밥 내포장#2,2025-08-04,1BA03652,엄지김치볶음밥 300g,W005,72.497,96.797,132.89,24.062,217.688,81.15
5,D087,냉동밥 내포장#2,2025-08-04,1BA03652,엄지김치볶음밥 300g,W005,71.977,98.577,134.487,23.94,207.128,79.66
9,D087,냉동밥 내포장#2,2025-08-05,1BA03652,엄지김치볶음밥 300g,W005,72.345,93.645,129.322,23.785,205.607,77.77
11,D087,냉동밥 내포장#2,2025-08-06,1BA03642,세미계파김치닭가슴살볶음밥(알밥),W005,71.474,96.274,131.845,23.714,209.515,73.14
2,D088,냉동밥 내포장#1,2025-08-04,1BA03512,(쿠팡)곰곰소불고기볶음밥,W005,71.268,97.468,133.048,23.72,208.613,78.17
3,D088,냉동밥 내포장#1,2025-08-04,1BA03512,(쿠팡)곰곰소불고기볶음밥,W005,72.235,102.935,138.576,23.76,207.773,77.4
7,D088,냉동밥 내포장#1,2025-08-05,1BA03648,엄지김치볶음밥 3kg,W005,72.323,97.223,133.081,23.905,212.268,77.0
8,D088,냉동밥 내포장#1,2025-08-05,1BA03648,엄지김치볶음밥 3kg,W005,71.698,88.398,124.006,23.739,209.798,76.23
5,D087,냉동밥 내포장#2,2025-08-05,1BA03623,박가부대닭갈비볶음밥 200g,W005,72.238,96.038,131.806,23.846,211.754,72.57
1,D088,냉동밥 내포장#1,2025-08-05,1BA03669,씨름김치볶음밥,W005,71.655,85.255,120.785,23.686,211.053,78.79
2,D088,냉동밥 내포장#1,2025-08-05,1BA03669,씨름김치볶음밥,W005,72.353,87.053,122.814,23.841,209.053,73.46
3,D088,냉동밥 내포장#1,2025-08-05,1BA03668,씨름제육볶음밥,W005,72.691,87.591,123.453,23.908,209.638,73.68
4,D088,냉동밥 내포장#1,2025-08-05,1BA03668,씨름제육볶음밥,W005,72.016,90.616,126.152,23.69,206.721,79.91
6,D088,냉동밥 내포장#1,2025-08-06,1BA03513,(쿠팡)곰곰닭갈비볶음밥,W005,72.603,104.203,140.142,23.959,204.434,74.45
7,D088,냉동밥 내포장#1,2025-08-06,1BA03513,(쿠팡)곰곰닭갈비볶음밥,W005,72.334,95.134,131.063,23.952,218.987,74.08
8,D088,냉동밥 내포장#1,2025-08-06,1BA03513,(쿠팡)곰곰닭갈비볶음밥,W005,72.476,95.176,131.16,23.99,207.541,76.28
9,D088,냉동밥 내포장#1,2025-08-06,1BA03513,(쿠팡)곰곰닭갈비볶음밥,W005,72.109,95.209,131.263,24.036,210.332,72.2
10,D088,냉동밥 내포장#1,2025-08-06,1BA03651,(1)김치볶음밥S 3kg,W005,71.859,96.059,131.952,23.929,211.253,72.0
1,D088,냉동밥 내포장#1,2025-08-06,1BA03606,콩콩푸드밥3kg,W005,72.069,94.169,130.114,23.963,209.853,78.55
5,D088,냉동밥 내포장#1,2025-08-09,1BA03644,(1)강원나물밥200g(알밥),W005,72.578,95.978,132.104,24.084,212.626,75.55
6,D088,냉동밥 내포장#1,2025-08-09,1BA03644,(1)강원나물밥200g(알밥),W005,73.149,94.049,130.203,24.103,211.937,77.49
1,D088,냉동밥 내포장#1,2025-08-10,1BA03665,엄지알리올리볶음밥 3kg,W005,71.999,92.999,128.962,23.976,216.093,72.3
4,D088,냉동밥 내포장#1,2025-08-10,1BA03649,엄지계란볶음밥 3kg,W005,72.496,92.696,128.49,23.863,210.896,74.63
6,D088,냉동밥 내포장#1,2025-08-10,1BA03649,엄지계란볶음밥 3kg,W005,73.241,104.941,141.26,24.213,208.248,79.08
2,D087,냉동밥 내포장#2,2025-08-11,1BA03260,요리하다해물철판볶음밥,W005,73.375,97.075,133.465,24.26,217.561,73.97
4,D087,냉동밥 내포장#2,2025-08-11,1BA03260,요리하다해물철판볶음밥,W005,72.814,98.514,134.648,24.089,211.455,78.98
6,D088,냉동밥 내포장#1,2025-08-11,1BA03437,게살볶음밥-F,W005,72.985,101.485,137.864,24.253,214.259,78.11
7,D088,냉동밥 내포장#1,2025-08-12,1BA03679,(1)한그릇연근우엉밥(혼합미),W005,72.723,103.423,139.764,24.227,207.136,77.31
8,D088,냉동밥 내포장#1,2025-08-12,1BA03515,(쿠팡)곰곰갈비맛치킨밥,W005,72.328,104.228,139.908,23.787,209.607,78.86
1,D087,냉동밥 내포장#2,2025-08-11,1BA03593,The 통통한 낙지볶음밥,W005,72.743,96.043,132.171,24.085,209.715,73.11
3,D088,냉동밥 내포장#1,2025-08-13,1BA03341,짬뽕볶음밥(시아스),W005,73.169,100.069,136.512,24.295,218.438,80.97
1,D087,냉동밥 내포장#2,2025-08-13,1BA03573,감자탕볶음밥,W005,72.859,104.859,140.926,24.044,207.377,79.94
2,D087,냉동밥 내포장#2,2025-08-13,1BA03573,감자탕볶음밥,W005,72.597,103.497,139.34,23.896,209.817,79.17
3,D088,냉동밥 내포장#1,2025-08-13,1BA03618,불짬뽕볶음밥,W005,72.565,104.165,140.203,24.026,210.795,73.8
8,D088,냉동밥 내포장#1,2025-08-13,1BA03594,(21년)NEW김치볶음밥300g,W005,72.374,103.174,139.272,24.065,215.341,79.71
7,D087,냉동밥 내포장#2,2025-08-19,1BA03566,시아스햄야채볶음밥(핫딜),W005,72.379,88.879,125.056,24.119,212.631,77.13
9,D087,냉동밥 내포장#2,2025-08-19,1BA03566,시아스햄야채볶음밥(핫딜),W005,72.492,83.092,119.1,24.006,207.95,73.93
8,D088,냉동밥 내포장#1,2025-08-20,1BA03640,(1)게살볶음밥E,W005,71.304,90.004,125.434,23.62,203.424,78.44
1,D088,냉동밥 내포장#1,2025-08-20,1BA03667,곰곰마늘이들어간스테이크볶음밥,W005,72.483,85.283,121.046,23.842,207.578,74.88
2,D088,냉동밥 내포장#1,2025-08-20,1BA03635,Homeplus signature 날치알이톡톡터지는날치알밥(HDS)-알밥,W005,72.068,90.068,125.653,23.723,207.847,75.65
3,D088,냉동밥 내포장#1,2025-08-20,1BA03635,Homeplus signature 날치알이톡톡터지는날치알밥(HDS)-알밥,W005,72.326,93.426,129.224,23.866,214.449,77.99
2,D088,냉동밥 내포장#1,2025-08-24,1BA03527,괴짜파스타필라프용밥(300g),W005,72.164,93.564,129.21,23.764,209.088,72.6
9,D088,냉동밥 내포장#1,2025-08-25,1BA03644,(1)강원나물밥200g(알밥),W005,72.498,104.598,140.56,23.974,205.741,76.6
3,D087,냉동밥 내포장#2,2025-08-25,1BA03510,(쿠팡)곰곰잡채볶음밥,W005,72.323,106.723,142.706,23.989,207.628,79.89
4,D087,냉동밥 내포장#2,2025-08-25,1BA03510,(쿠팡)곰곰잡채볶음밥,W005,72.581,110.481,146.344,23.909,214.54,75.44
5,D088,냉동밥 내포장#1,2025-08-26,1BA03512,(쿠팡)곰곰소불고기볶음밥,W005,72.475,100.475,136.391,23.944,212.485,73.25
4,D088,냉동밥 내포장#1,2025-08-26,1BA03477,Homeplus signature 낙지볶음밥(알밥),W005,72.769,89.969,126.017,24.032,212.346,75.33
5,D087,냉동밥 내포장#2,2025-09-01,1BA03674,(2)애슐리통새우볶음밥,W005,71.341,91.541,126.92,23.586,208.346,71.43
19,D087,냉동밥 내포장#2,2025-09-02,1BA03470,Homeplus signature 소불고기볶음밥,W005,71.523,86.523,121.811,23.525,205.02,75.64
7,D088,냉동밥 내포장#1,2025-09-01,1BA03679,(1)한그릇연근우엉밥(혼합미),W005,71.51,88.91,124.448,23.692,207.227,74.48
13,D088,냉동밥 내포장#1,2025-09-01,1BA03644,(1)강원나물밥200g(알밥),W005,71.352,85.352,120.884,23.688,208.147,76.15
18,D088,냉동밥 내포장#1,2025-09-02,1BA03676,(1)애슐리갈릭스테이크볶음밥,W005,71.411,83.311,119.005,23.796,206.798,74.09
6,D087,냉동밥 내포장#2,2025-09-03,1BA03594,(21년)NEW김치볶음밥300g,W005,72.209,89.709,125.537,23.885,210.635,76.75
5,D088,냉동밥 내포장#1,2025-09-03,1BA03651,(1)김치볶음밥S 3kg,W005,70.848,91.048,126.157,23.406,203.412,75.35
2,D088,냉동밥 내포장#1,2025-09-06,1BA03640,(1)게살볶음밥E,W005,72.194,93.794,129.475,23.787,206.401,77.86
1,C087,냉동밥 취반#2,2025-09-06,2BA03577,중국집볶음밥(알밥)(재),W003,71.376,104.276,139.876,23.733,199.436,77.49
6,D088,냉동밥 내포장#1,2025-09-10,1BA03667,곰곰마늘이들어간스테이크볶음밥,W005,71.806,86.006,121.653,23.765,214.122,71.92
7,D087,냉동밥 내포장#2,2025-09-11,1BA03564,대삼식당삼겹김치볶음밥,W005,70.855,96.455,131.994,23.692,211.392,77.51
8,D088,냉동밥 내포장#1,2025-09-11,1BA03651,(1)김치볶음밥S 3kg,W005,71.311,113.211,149.06,23.899,205.861,73.62
1,D087,냉동밥 내포장#2,2025-09-11,1BA03479,Homeplus signature 불곱창깍두기볶음밥(알밥),W005,72.122,87.222,122.707,23.657,210.824,72.55
3,D087,냉동밥 내포장#2,2025-09-13,1BA03674,(2)애슐리통새우볶음밥,W005,71.966,101.366,137.015,23.766,212.502,77.7
4,D088,냉동밥 내포장#1,2025-09-14,1BA03254,NEW치킨데리야끼볶음밥300g,W005,72.026,116.726,151.91,23.456,202.626,75.62
5,D088,냉동밥 내포장#1,2025-09-14,1BA03254,NEW치킨데리야끼볶음밥300g,W005,71.811,96.611,131.731,23.413,210.036,74.44
6,D088,냉동밥 내포장#1,2025-09-15,1BA03252,NEW소불고기볶음밥300g,W005,71.104,112.804,148.162,23.573,205.219,79.41
7,D088,냉동밥 내포장#1,2025-09-15,1BA03252,NEW소불고기볶음밥300g,W005,70.014,92.714,128.696,23.988,214.325,74.64
3,D087,냉동밥 내포장#2,2025-09-16,1BA03676,(1)애슐리갈릭스테이크볶음밥,W005,71.669,137.669,173.449,23.853,204.915,79.01
4,D087,냉동밥 내포장#2,2025-09-16,1BA03676,(1)애슐리갈릭스테이크볶음밥,W005,70.352,109.752,144.698,23.297,208.974,75.74
6,D087,냉동밥 내포장#2,2025-09-17,1BA03479,Homeplus signature 불곱창깍두기볶음밥(알밥),W005,72.617,114.917,150.331,23.609,203.305,79.62
1,D088,냉동밥 내포장#1,2025-09-15,1BA03676,(1)애슐리갈릭스테이크볶음밥,W005,72.189,107.689,142.894,23.47,208.356,75.72
2,D088,냉동밥 내포장#1,2025-09-15,1BA03677,NEW야채볶음밥,W005,71.81,107.61,143.375,23.843,208.674,78.29
5,D087,냉동밥 내포장#2,2025-09-17,1BA03678,SF베이컨김치볶음밥,W005,70.865,111.065,146.437,23.581,209.218,76.47
3,D088,냉동밥 내포장#1,2025-09-16,1BA03512,(쿠팡)곰곰소불고기볶음밥,W005,72.36,101.16,136.519,23.573,208.659,76.42
4,D088,냉동밥 내포장#1,2025-09-17,1BA03512,(쿠팡)곰곰소불고기볶음밥,W005,72.076,119.576,155.288,23.808,208.089,79.49
