No_Die,lithography_Chamber,Process 2-1,Line_CD,UV_type,Wavelength,Resolution,Energy_Exposure,Lot_Num,Wafer_Num,Datetime
NOLSM61219489300,2,photo_li,50.826197,H,405,534.186125,108.796873,16,44,04-03-2026
NOLSM02306834720,2,photo_li,49.316356,G,436,494.998765,108.090943,16,45,04-03-2026
NOLSM717805432,3,photo_li,35.618475,I,365,564.432439,111.480861,16,46,04-03-2026
NOLSM72567067572,3,photo_li,50.482197,G,436,519.463992,110.104561,16,47,04-03-2026
NOLSM8805192180,3,photo_li,34.877387,G,436,504.183651,108.146408,16,48,04-03-2026
NOLSM96669208,3,photo_li,51.710623,I,365,516.544113,105.013861,16,49,04-03-2026
NOLSM21845807223,3,photo_li,36.56819,G,436,509.212766,107.719205,16,50,04-03-2026
NOLSM0610955514,3,photo_li,48.721809,I,365,510.84735,106.486513,16,51,04-03-2026
NOLSM266834303,3,photo_li,47.649368,G,436,520.044425,106.533363,16,52,04-03-2026
NOLSM3243989328,3,photo_li,53.024831,H,405,514.989721,108.664233,16,53,04-03-2026
NOLSM64766621,3,photo_li,34.352799,G,436,513.864694,107.10634,16,54,04-03-2026
NOLSM102393868,2,photo_li,39.985723,G,436,530.494704,107.089504,16,1,04-03-2026
NOLSM6648505860,3,photo_li,48.149428,H,405,500.289304,108.641451,16,2,04-03-2026
NOLSM16605421,1,photo_li,42.945467,I,365,544.95924,104.707138,16,3,04-03-2026
NOLSM95155433967,2,photo_li,38.114564,H,405,522.827396,106.606045,16,4,04-03-2026
NOLSM147181330,3,photo_li,36.603471,I,365,525.643773,104.16622,16,5,04-03-2026
NOLSM039278157,1,photo_li,51.568393,H,405,506.781756,107.522666,16,6,04-03-2026
NOLSM61522076,2,photo_li,37.848022,H,405,487.31636,109.051719,16,7,04-03-2026
NOLSM08689828,3,photo_li,66.064478,H,405,513.021114,108.366928,16,8,04-03-2026
NOLSM449101286394,1,photo_li,57.061364,H,405,515.816056,108.051103,16,9,04-03-2026
NOLSM261254124,2,photo_li,32.153356,I,365,507.780087,108.000143,16,10,04-03-2026
NOLSM1923074193,3,photo_li,46.314215,H,405,548.308459,108.439673,16,11,04-03-2026
NOLSM403156754,1,photo_li,59.917434,G,436,493.861044,107.878946,16,12,04-03-2026
NOLSM22344497,2,photo_li,25.962461,I,365,494.178613,105.988801,16,13,04-03-2026
NOLSM9052348737,3,photo_li,38.654569,H,405,503.838719,108.847993,16,14,04-03-2026
NOLSM147340743,1,photo_li,51.288107,H,405,493.972423,107.918163,16,15,04-03-2026
NOLSM7468883868,2,photo_li,39.848159,I,365,528.186088,109.695133,16,16,04-03-2026
NOLSM946357022419,1,photo_li,50.992258,H,405,534.399718,108.797465,16,17,04-03-2026
NOLSM420536683,2,photo_li,49.338902,G,436,495.176543,108.097751,16,18,04-03-2026
NOLSM18948651233,3,photo_li,35.673078,I,365,564.206248,111.490271,16,19,04-03-2026
NOLSM7659517097,1,photo_li,50.564774,G,436,519.413776,110.079919,16,20,04-03-2026
NOLSM44587143,3,photo_li,34.931623,G,436,504.159827,108.141174,16,21,04-03-2026
NOLSM09649809965,1,photo_li,51.605191,I,365,516.908102,105.021748,16,22,04-03-2026
NOLSM897812553,2,photo_li,36.460622,G,436,509.276457,107.71891,16,23,04-03-2026
NOLSM4890425148,3,photo_li,48.651215,I,365,510.659375,106.494268,16,24,04-03-2026
NOLSM339988850391,1,photo_li,47.660337,G,436,520.278785,106.535786,16,25,04-03-2026
NOLSM967788383,2,photo_li,52.977239,H,405,514.939372,108.657837,16,26,04-03-2026
NOLSM736476977763,3,photo_li,34.405382,G,436,513.672121,107.112144,16,27,04-03-2026
NOLSM393662080515,1,photo_li,23.076561,G,436,513.774418,107.938538,17,28,05-03-2026
NOLSM01940139683,1,photo_li,38.068758,H,405,509.099544,108.560388,17,29,05-03-2026
NOLSM10996908,1,photo_li,36.428412,H,405,518.906933,108.484106,17,30,05-03-2026
NOLSM933175155,1,photo_li,28.652516,G,436,536.531575,105.913977,17,31,05-03-2026
NOLSM8748352988,1,photo_li,37.68969,G,436,539.987094,106.807549,17,32,05-03-2026
NOLSM6730824238,1,photo_li,41.574215,H,405,527.113615,109.242092,17,33,05-03-2026
NOLSM112318423,1,photo_li,58.984237,G,436,570.659291,109.228725,17,34,05-03-2026
NOLSM19045191599,1,photo_li,44.699778,H,405,523.187209,110.265588,17,35,05-03-2026
NOLSM62475707,1,photo_li,39.90452,G,436,513.359864,109.442356,17,36,05-03-2026
NOLSM7823318896,2,photo_li,50.060753,G,436,543.670862,107.629598,17,37,05-03-2026
NOLSM6972130675,2,photo_li,48.833809,H,405,530.539632,108.538305,17,38,05-03-2026
NOLSM906912459956,2,photo_li,22.80183,G,436,441.772523,109.45023,17,39,05-03-2026
NOLSM786621696366,2,photo_li,47.061351,H,405,506.830185,108.96836,17,40,05-03-2026
NOLSM6808333403,2,photo_li,48.138926,G,436,502.858447,109.050131,17,41,05-03-2026
NOLSM53409867797,2,photo_li,17.556888,H,405,513.568274,107.350876,17,42,05-03-2026
NOLSM3782665126,2,photo_li,26.174747,I,365,476.838381,108.23233,17,43,05-03-2026
NOLSM9767265223,2,photo_li,57.023023,G,436,510.805367,108.936097,17,44,05-03-2026
NOLSM0593991843,2,photo_li,55.906396,H,405,476.529355,108.349829,17,45,05-03-2026
NOLSM3342650342,3,photo_li,22.319521,I,365,503.769804,105.208209,17,46,05-03-2026
NOLSM35469318,3,photo_li,29.987224,G,436,534.445085,109.527346,17,47,05-03-2026
NOLSM047924297596,3,photo_li,28.310357,H,405,547.920801,108.011788,17,48,05-03-2026
NOLSM2238639279,3,photo_li,41.772686,I,365,496.21331,108.195665,17,49,05-03-2026
NOLSM62713553458,3,photo_li,48.805807,G,436,494.878376,107.277518,17,50,05-03-2026
NOLSM46190890127,3,photo_li,56.034134,I,365,534.766824,107.157186,17,51,05-03-2026
NOLSM37336363,3,photo_li,30.823741,H,405,515.862192,107.441681,17,52,05-03-2026
NOLSM70389520,3,photo_li,31.042821,I,365,529.469137,108.444963,17,53,05-03-2026
NOLSM0274392999,3,photo_li,37.967118,G,436,486.524767,108.301308,17,54,05-03-2026
NOLSM67754689742,1,photo_li,22.989285,G,436,513.869694,107.945212,17,1,05-03-2026
NOLSM667956191506,2,photo_li,38.065569,H,405,509.567595,108.533698,17,2,05-03-2026
NOLSM7037815727,3,photo_li,36.519225,H,405,518.757984,108.493041,17,3,05-03-2026
NOLSM72322461282,1,photo_li,28.516603,G,436,536.83709,105.910867,17,4,05-03-2026
NOLSM516345385366,2,photo_li,37.656095,G,436,539.851043,106.806786,17,5,05-03-2026
NOLSM30431894129,3,photo_li,41.616471,H,405,527.145257,109.215217,17,6,05-03-2026
NOLSM102195953,2,photo_li,58.906498,G,436,571.043705,109.247804,17,7,05-03-2026
NOLSM761044521370,3,photo_li,44.689726,H,405,523.324966,110.263809,17,8,05-03-2026
NOLSM6121224426,1,photo_li,39.969504,G,436,513.432039,109.451615,17,9,05-03-2026
NOLSM83096543454,3,photo_li,49.953418,G,436,543.394548,107.636873,17,10,05-03-2026
NOLSM092316086973,1,photo_li,48.938086,H,405,530.523922,108.558838,17,11,05-03-2026
NOLSM44573347,2,photo_li,22.790531,G,436,441.688476,109.466189,17,12,05-03-2026
NOLSM37941524710,3,photo_li,47.110171,H,405,506.894379,108.967927,17,13,05-03-2026
NOLSM05653178,1,photo_li,48.305506,G,436,502.834495,109.05638,17,14,05-03-2026
NOLSM4764150684,2,photo_li,17.590482,H,405,513.743447,107.332211,17,15,05-03-2026
NOLSM0318292055,3,photo_li,26.270553,I,365,476.994906,108.238479,17,16,05-03-2026
NOLSM927469830,1,photo_li,57.088049,G,436,510.830804,108.923815,17,17,05-03-2026
NOLSM323278981,3,photo_li,55.949641,H,405,476.575572,108.373348,17,18,05-03-2026
NOLSM02164832860,1,photo_li,22.486822,I,365,503.756471,105.202117,17,19,05-03-2026
NOLSM22001129,3,photo_li,29.997448,G,436,534.383085,109.52009,17,20,05-03-2026
NOLSM8049144217,1,photo_li,28.311913,H,405,548.067865,108.016303,17,21,05-03-2026
NOLSM119524262,2,photo_li,41.768574,I,365,496.354736,108.197172,17,22,05-03-2026
NOLSM72024482,3,photo_li,48.827241,G,436,495.340082,107.28056,17,23,05-03-2026
NOLSM96932191627,1,photo_li,56.037701,I,365,534.7956,107.164167,17,24,05-03-2026
NOLSM607926319361,3,photo_li,30.741366,H,405,515.709399,107.444395,17,25,05-03-2026
NOLSM546548202794,1,photo_li,30.965219,I,365,529.604573,108.442653,17,26,05-03-2026
NOLSM047455268125,2,photo_li,38.021753,G,436,486.238834,108.287242,17,27,05-03-2026
NOLSM416380464028,1,photo_li,25.751703,G,436,542.719743,106.538085,18,28,06-03-2026
NOLSM68323382,1,photo_li,22.411419,G,436,559.232573,107.860065,18,29,06-03-2026
NOLSM769044090,1,photo_li,19.351566,G,436,554.433538,107.301174,18,30,06-03-2026
NOLSM620002117177,1,photo_li,29.446798,G,436,556.986912,107.703972,18,31,06-03-2026
NOLSM64299932,1,photo_li,13.670521,G,436,553.465503,107.297189,18,32,06-03-2026
NOLSM541549936807,1,photo_li,19.740782,G,436,553.101558,107.64513,18,33,06-03-2026
NOLSM40178096,1,photo_li,29.637844,G,436,551.065179,108.358315,18,34,06-03-2026
NOLSM35938860544,1,photo_li,17.292744,G,436,548.417628,107.832641,18,35,06-03-2026
NOLSM74213463865,1,photo_li,17.404164,G,436,547.323047,107.464585,18,36,06-03-2026
NOLSM73401322,2,photo_li,23.029808,G,436,548.529556,108.190848,18,37,06-03-2026
NOLSM71372202,2,photo_li,24.309161,G,436,555.209676,108.270839,18,38,06-03-2026
NOLSM915639459,2,photo_li,31.553294,G,436,552.260427,108.827632,18,39,06-03-2026
NOLSM02968775492,2,photo_li,36.824726,G,436,556.558186,108.888118,18,40,06-03-2026
NOLSM104902857,2,photo_li,29.126525,G,436,551.062535,108.844164,18,41,06-03-2026
NOLSM045791983,2,photo_li,36.554169,G,436,556.551024,109.498912,18,42,06-03-2026
NOLSM04269816,2,photo_li,37.920472,G,436,555.759874,108.992773,18,43,06-03-2026
NOLSM789592245785,2,photo_li,31.499785,G,436,550.797931,108.854626,18,44,06-03-2026
NOLSM211860405173,2,photo_li,32.860289,G,436,546.703506,108.842868,18,45,06-03-2026
NOLSM85376612,3,photo_li,29.895033,G,436,550.595599,108.919217,18,46,06-03-2026
NOLSM8982132102,3,photo_li,35.130721,G,436,552.453546,109.428362,18,47,06-03-2026
NOLSM75295803753,3,photo_li,39.355761,G,436,546.167089,109.331611,18,48,06-03-2026
NOLSM089004324,3,photo_li,42.026014,G,436,543.61784,110.053397,18,49,06-03-2026
NOLSM149349748,3,photo_li,31.385302,G,436,544.991752,109.029842,18,50,06-03-2026
NOLSM798684231111,3,photo_li,43.300417,G,436,559.834749,109.342233,18,51,06-03-2026
NOLSM34651640,3,photo_li,35.865407,G,436,560.280994,109.197274,18,52,06-03-2026
NOLSM41722997,3,photo_li,34.75049,G,436,552.737319,109.334511,18,53,06-03-2026
NOLSM0060693709,3,photo_li,45.529886,G,436,553.006378,109.676139,18,54,06-03-2026
NOLSM85159978,3,photo_li,25.57134,G,436,542.542095,106.545273,18,1,06-03-2026
NOLSM841223585635,1,photo_li,22.227649,G,436,559.630851,107.853704,18,2,06-03-2026
NOLSM37822710,2,photo_li,19.353921,G,436,554.533157,107.317167,18,3,06-03-2026
NOLSM8527038206,3,photo_li,29.42095,G,436,557.044754,107.699483,18,4,06-03-2026
NOLSM6675966863,1,photo_li,13.617789,G,436,553.473574,107.298505,18,5,06-03-2026
NOLSM1351428611,2,photo_li,19.740676,G,436,553.000198,107.64594,18,6,06-03-2026
NOLSM90753565,3,photo_li,29.606569,G,436,551.022955,108.348758,18,7,06-03-2026
NOLSM518478486632,1,photo_li,17.255847,G,436,548.33811,107.847849,18,8,06-03-2026
NOLSM7790803082,2,photo_li,17.474126,G,436,547.284571,107.469281,18,9,06-03-2026
NOLSM25958774,1,photo_li,23.083894,G,436,548.841112,108.215138,18,10,06-03-2026
NOLSM04732193311,2,photo_li,24.308712,G,436,554.777332,108.271053,18,11,06-03-2026
NOLSM27786083,3,photo_li,31.5465,G,436,552.429044,108.824996,18,12,06-03-2026
NOLSM55572090546,1,photo_li,36.757639,G,436,556.388061,108.882809,18,13,06-03-2026
NOLSM55100757274,2,photo_li,29.185679,G,436,551.304354,108.849056,18,14,06-03-2026
NOLSM7000586594,3,photo_li,36.675914,G,436,556.705791,109.496042,18,15,06-03-2026
NOLSM3345200565,1,photo_li,38.090582,G,436,555.88939,108.991077,18,16,06-03-2026
NOLSM7028480048,3,photo_li,31.485223,G,436,550.865854,108.86124,18,17,06-03-2026
NOLSM32279079502,1,photo_li,32.851817,G,436,546.94833,108.849952,18,18,06-03-2026
NOLSM160474867,2,photo_li,29.893741,G,436,550.48516,108.911419,18,19,06-03-2026
NOLSM455602062078,3,photo_li,35.235595,G,436,552.625102,109.411349,18,20,06-03-2026
NOLSM51653257778,1,photo_li,39.402798,G,436,546.084974,109.343592,18,21,06-03-2026
NOLSM78092839261,2,photo_li,41.951797,G,436,543.485442,110.06248,18,22,06-03-2026
NOLSM65023864,3,photo_li,31.413128,G,436,545.009741,109.026019,18,23,06-03-2026
NOLSM637459964448,1,photo_li,43.37619,G,436,559.985223,109.342882,18,24,06-03-2026
NOLSM03734374587,2,photo_li,35.777732,G,436,560.376226,109.195825,18,25,06-03-2026
NOLSM9059157037,3,photo_li,34.671139,G,436,552.64497,109.334554,18,26,06-03-2026
NOLSM051114226,1,photo_li,45.670105,G,436,553.020059,109.674686,18,27,06-03-2026
NOLSM3612797262,1,photo_li,38.42714,G,436,552.257481,109.607126,19,28,07-03-2026
NOLSM241928031184,1,photo_li,40.342235,G,436,554.428213,109.967128,19,29,07-03-2026
NOLSM460635117879,1,photo_li,49.608866,G,436,539.530432,110.517587,19,30,07-03-2026
NOLSM021388882267,1,photo_li,48.803233,G,436,543.721742,110.696359,19,31,07-03-2026
NOLSM199476666322,1,photo_li,38.16013,G,436,557.323825,109.66862,19,32,07-03-2026
NOLSM601828363,1,photo_li,40.393819,G,436,559.160264,109.104881,19,33,07-03-2026
NOLSM3352706867,1,photo_li,24.252422,G,436,551.929407,108.356576,19,34,07-03-2026
NOLSM0397569418,1,photo_li,30.457354,G,436,551.860294,108.612349,19,35,07-03-2026
NOLSM248874162968,1,photo_li,36.619384,G,436,553.878449,108.927172,19,36,07-03-2026
NOLSM735173485,2,photo_li,24.106365,G,436,553.522609,108.310679,19,37,07-03-2026
NOLSM769261218,2,photo_li,29.578913,G,436,555.012157,108.043599,19,38,07-03-2026
NOLSM82971127198,2,photo_li,37.880972,G,436,558.872378,108.927924,19,39,07-03-2026
NOLSM279617234071,2,photo_li,34.047174,G,436,554.634535,109.180644,19,40,07-03-2026
NOLSM981021364305,2,photo_li,29.292678,G,436,549.050874,108.321963,19,41,07-03-2026
NOLSM784802965849,2,photo_li,43.40938,G,436,553.352657,109.461517,19,42,07-03-2026
NOLSM99621109124,2,photo_li,42.291887,G,436,553.206114,109.919095,19,43,07-03-2026
NOLSM8134003484,2,photo_li,38.518622,G,436,555.651797,109.736864,19,44,07-03-2026
NOLSM21981171890,2,photo_li,40.04498,G,436,558.470597,109.091737,19,45,07-03-2026
NOLSM33836547,3,photo_li,19.458787,G,436,550.140286,107.747865,19,46,07-03-2026
NOLSM372810413811,3,photo_li,28.810998,G,436,546.841518,108.322461,19,47,07-03-2026
NOLSM548981654657,3,photo_li,39.482504,G,436,553.783213,109.145364,19,48,07-03-2026
NOLSM3789023577,3,photo_li,19.447366,G,436,553.656348,107.458155,19,49,07-03-2026
NOLSM515107002,3,photo_li,28.589563,G,436,548.806524,108.05994,19,50,07-03-2026
NOLSM58573445,3,photo_li,25.505524,G,436,552.379694,108.467461,19,51,07-03-2026
NOLSM808597288616,3,photo_li,32.077928,G,436,544.601545,109.149592,19,52,07-03-2026
NOLSM582228253943,3,photo_li,14.744634,G,436,546.665885,107.735429,19,53,07-03-2026
NOLSM6970496152,3,photo_li,17.949619,G,436,550.101345,107.208582,19,54,07-03-2026
NOLSM90949897,2,photo_li,38.430196,G,436,552.112271,109.617979,19,1,07-03-2026
NOLSM3342394194,3,photo_li,40.385254,G,436,554.567298,109.984775,19,2,07-03-2026
NOLSM38035183280,1,photo_li,49.462204,G,436,539.533356,110.531063,19,3,07-03-2026
NOLSM821874005909,2,photo_li,48.807312,G,436,543.765295,110.716604,19,4,07-03-2026
NOLSM7416811066,3,photo_li,38.109507,G,436,557.373545,109.670007,19,5,07-03-2026
NOLSM45966248590,1,photo_li,40.373338,G,436,559.233419,109.109052,19,6,07-03-2026
NOLSM718317284,2,photo_li,24.316453,G,436,551.965425,108.361666,19,7,07-03-2026
NOLSM00563761472,3,photo_li,30.510756,G,436,551.937531,108.607535,19,8,07-03-2026
NOLSM047561448241,1,photo_li,36.514564,G,436,553.692558,108.917795,19,9,07-03-2026
NOLSM31832052,2,photo_li,24.144673,G,436,553.315385,108.304464,19,10,07-03-2026
NOLSM1135318770,3,photo_li,29.583055,G,436,555.060813,108.041805,19,11,07-03-2026
NOLSM236527020,1,photo_li,37.941658,G,436,558.6037,108.920006,19,12,07-03-2026
NOLSM8111100973,2,photo_li,34.26925,G,436,554.671183,109.173002,19,13,07-03-2026
NOLSM76130556,3,photo_li,29.184303,G,436,549.248552,108.340047,19,14,07-03-2026
NOLSM72030327128,1,photo_li,43.401751,G,436,553.533715,109.471323,19,15,07-03-2026
NOLSM52459209,2,photo_li,42.407358,G,436,553.407933,109.941338,19,16,07-03-2026
NOLSM62963681095,3,photo_li,38.45267,G,436,555.729426,109.732128,19,17,07-03-2026
NOLSM02284230408,1,photo_li,39.971499,G,436,558.620445,109.093861,19,18,07-03-2026
NOLSM548247318,2,photo_li,19.491076,G,436,550.036696,107.750477,19,19,07-03-2026
NOLSM923226073,3,photo_li,28.95487,G,436,546.622077,108.31182,19,20,07-03-2026
NOLSM51661424,1,photo_li,39.424725,G,436,553.555473,109.140696,19,21,07-03-2026
NOLSM055222980,2,photo_li,19.427986,G,436,554.04228,107.466685,19,22,07-03-2026
NOLSM4898981281,3,photo_li,28.561412,G,436,548.762505,108.057733,19,23,07-03-2026
NOLSM08469449,2,photo_li,25.379518,G,436,552.328154,108.48612,19,24,07-03-2026
NOLSM154191012918,3,photo_li,32.059382,G,436,544.649763,109.142728,19,25,07-03-2026
NOLSM006688813600,1,photo_li,14.807742,G,436,546.867637,107.732032,19,26,07-03-2026
NOLSM41985422,2,photo_li,17.810952,G,436,550.295419,107.200575,19,27,07-03-2026
NOLSM52844672,1,photo_li,30.530692,G,436,565.652294,106.936837,20,28,08-03-2026
NOLSM30907465969,1,photo_li,23.091387,G,436,562.302478,107.823921,20,29,08-03-2026
NOLSM7687091682,1,photo_li,16.956741,G,436,548.017961,107.089217,20,30,08-03-2026
NOLSM21040509539,1,photo_li,32.8151,G,436,549.33848,109.129922,20,31,08-03-2026
NOLSM549578160,1,photo_li,30.752632,G,436,552.861915,108.551866,20,32,08-03-2026
NOLSM29830707,1,photo_li,25.306965,G,436,549.546992,108.530892,20,33,08-03-2026
NOLSM8387065954,1,photo_li,31.899215,G,436,563.314528,108.396385,20,34,08-03-2026
NOLSM520829229,1,photo_li,28.05272,G,436,543.462389,108.898295,20,35,08-03-2026
NOLSM648800021881,1,photo_li,29.892369,G,436,548.899971,108.538491,20,36,08-03-2026
NOLSM445169093,2,photo_li,38.187671,G,436,542.458306,109.371055,20,37,08-03-2026
NOLSM302765682703,2,photo_li,32.155438,G,436,546.018053,109.175936,20,38,08-03-2026
NOLSM747637204,2,photo_li,30.323099,G,436,561.088527,107.967715,20,39,08-03-2026
NOLSM56035661242,2,photo_li,37.473921,G,436,551.20307,109.062248,20,40,08-03-2026
NOLSM85936923948,2,photo_li,32.090295,G,436,547.432777,109.163418,20,41,08-03-2026
NOLSM737485117,2,photo_li,35.478673,G,436,546.668343,109.599728,20,42,08-03-2026
NOLSM97839409795,2,photo_li,46.372972,G,436,553.252111,109.744734,20,43,08-03-2026
NOLSM352904355,2,photo_li,34.900131,G,436,547.671721,109.388017,20,44,08-03-2026
NOLSM817302192029,2,photo_li,34.302329,G,436,547.979521,109.363626,20,45,08-03-2026
NOLSM96464262277,3,photo_li,42.34869,G,436,556.906505,109.308788,20,46,08-03-2026
NOLSM5702156420,3,photo_li,32.7607,G,436,541.964137,109.293159,20,47,08-03-2026
NOLSM22124402,3,photo_li,36.076838,G,436,543.131019,109.718842,20,48,08-03-2026
NOLSM319424064867,3,photo_li,36.441749,G,436,545.865904,109.131207,20,49,08-03-2026
NOLSM88015738157,3,photo_li,36.43204,G,436,555.968225,109.352653,20,50,08-03-2026
NOLSM069877677,3,photo_li,30.177754,G,436,548.139335,108.67324,20,51,08-03-2026
NOLSM23764189510,3,photo_li,33.245361,G,436,548.634727,109.204041,20,52,08-03-2026
NOLSM2298625724,3,photo_li,37.535681,G,436,544.667509,109.847585,20,53,08-03-2026
NOLSM049185195447,3,photo_li,43.526144,G,436,543.564479,109.784714,20,54,08-03-2026
NOLSM37492203,3,photo_li,30.401939,G,436,565.207581,106.940182,20,1,08-03-2026
NOLSM74325944387,1,photo_li,23.107104,G,436,562.269789,107.828439,20,2,08-03-2026
NOLSM974027085074,2,photo_li,17.028667,G,436,547.965259,107.095136,20,3,08-03-2026
NOLSM996248448,3,photo_li,32.753406,G,436,548.908609,109.134633,20,4,08-03-2026
NOLSM581103174,1,photo_li,30.849595,G,436,552.851516,108.553597,20,5,08-03-2026
NOLSM68311692,2,photo_li,25.15747,G,436,549.553733,108.514852,20,6,08-03-2026
NOLSM8563691714,1,photo_li,31.948348,G,436,562.975508,108.396119,20,7,08-03-2026
NOLSM35412435580,2,photo_li,28.102177,G,436,543.565334,108.883454,20,8,08-03-2026
NOLSM38753333,3,photo_li,29.805689,G,436,549.072862,108.534342,20,9,08-03-2026
NOLSM914591023,1,photo_li,38.192713,G,436,542.306984,109.363085,20,10,08-03-2026
NOLSM85298174868,2,photo_li,32.192978,G,436,546.240435,109.178444,20,11,08-03-2026
NOLSM072711394,3,photo_li,30.386303,G,436,560.758948,107.954371,20,12,08-03-2026
NOLSM91242234202,1,photo_li,37.37305,G,436,551.057759,109.050173,20,13,08-03-2026
NOLSM576142702667,2,photo_li,32.163099,G,436,547.534184,109.15569,20,14,08-03-2026
NOLSM00060947135,3,photo_li,35.547973,G,436,546.533633,109.58681,20,15,08-03-2026
NOLSM792661019260,1,photo_li,46.368555,G,436,553.372175,109.740623,20,16,08-03-2026
NOLSM084878849,2,photo_li,34.886056,G,436,547.704261,109.368817,20,17,08-03-2026
NOLSM01363688,3,photo_li,34.166482,G,436,547.856689,109.376379,20,18,08-03-2026
NOLSM131795462,1,photo_li,42.356962,G,436,557.049048,109.315798,20,19,08-03-2026
NOLSM674167905642,2,photo_li,32.832794,G,436,542.188438,109.299747,20,20,08-03-2026
NOLSM147954982777,3,photo_li,36.007749,G,436,542.937569,109.726831,20,21,08-03-2026
NOLSM3802604167,1,photo_li,36.335006,G,436,545.611018,109.13508,20,22,08-03-2026
NOLSM61928982,2,photo_li,36.285202,G,436,555.916229,109.352707,20,23,08-03-2026
NOLSM212844557578,3,photo_li,30.228595,G,436,548.092016,108.665616,20,24,08-03-2026
NOLSM142954926548,2,photo_li,33.077268,G,436,548.808446,109.221285,20,25,08-03-2026
NOLSM0350890490,3,photo_li,37.510369,G,436,544.707714,109.850118,20,26,08-03-2026
NOLSM02007562,1,photo_li,43.622279,G,436,543.317852,109.781792,20,27,08-03-2026
