기준일자,User_ID,기관번호,연체등록일자,연체금액,기관,연체분류,연체사항,세부사항
202407,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202408,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202409,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202410,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202411,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202412,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202501,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202502,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202503,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202504,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202505,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202506,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202507,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202508,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202509,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202510,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202511,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202512,Y4764968218740954778,Y8178472603072005177,202210,6200,기타,신용도판단,지금보증대지급,신용보증대지급
202312,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202401,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202402,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202403,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202404,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202405,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202406,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202407,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202408,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202409,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202410,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202411,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202412,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202501,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202502,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202503,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202504,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202505,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202506,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202507,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202508,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202509,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202510,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202511,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202512,Y4886317543494432344,Y3820456438550905181,202007,1100,기타,신용도판단,대출연체,기타
202403,Y4914276992063140375,X9081303559635033736,202403,8800,신용카드사,신용도판단,대출연체,카드대출연체
202404,Y4914276992063140375,X9081303559635033736,202403,8800,신용카드사,신용도판단,대출연체,카드대출연체
202502,Y4914276992063140375,X9081303559635033736,202502,1100,신용카드사,신용도판단,대출연체,카드대출연체
202503,Y4914276992063140375,X9081303559635033736,202502,1100,신용카드사,신용도판단,대출연체,카드대출연체
202504,Y4914276992063140375,X9081303559635033736,202502,1100,신용카드사,신용도판단,대출연체,카드대출연체
202505,Y4914276992063140375,X9081303559635033736,202502,1100,신용카드사,신용도판단,대출연체,카드대출연체
202506,Y4914276992063140375,X9081303559635033736,202502,1100,신용카드사,신용도판단,대출연체,카드대출연체
202507,Y4914276992063140375,X9081303559635033736,202502,1100,신용카드사,신용도판단,대출연체,카드대출연체
202508,Y4914276992063140375,X9081303559635033736,202502,1100,신용카드사,신용도판단,대출연체,카드대출연체
202312,Y5015767766248843890,Y7388165574179466234,202001,6100,기타,신용도판단,지금보증대지급,기타
202401,Y5015767766248843890,Y7388165574179466234,202001,6100,기타,신용도판단,지금보증대지급,기타
202402,Y5015767766248843890,Y7388165574179466234,202001,6100,기타,신용도판단,지금보증대지급,기타
202403,Y5015767766248843890,Y7388165574179466234,202001,6100,기타,신용도판단,지금보증대지급,기타
202404,Y5015767766248843890,Y7388165574179466234,202001,6100,기타,신용도판단,지금보증대지급,기타
202405,Y5015767766248843890,Y7388165574179466234,202001,6100,기타,신용도판단,지금보증대지급,기타
202406,Y5015767766248843890,Y7388165574179466234,202001,6100,기타,신용도판단,지금보증대지급,기타
202407,Y5015767766248843890,Y7388165574179466234,202001,6100,기타,신용도판단,지금보증대지급,기타
202408,Y5015767766248843890,Y7388165574179466234,202001,6100,기타,신용도판단,지금보증대지급,기타
202409,Y5015767766248843890,Y7388165574179466234,202001,6100,기타,신용도판단,지금보증대지급,기타
202410,Y5015767766248843890,Y7388165574179466234,202001,6100,기타,신용도판단,지금보증대지급,기타
202312,Y5032648625502134601,Y1167001505014814505,202110,1000,기타,신용도판단,지금보증대지급,지금보증대지급
202401,Y5032648625502134601,Y1167001505014814505,202110,1000,기타,신용도판단,지금보증대지급,지금보증대지급
202312,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202401,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202402,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202403,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202404,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202405,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202406,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202407,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202408,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202409,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202410,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202411,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202412,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202501,Y5079900248191039719,X6592146349775943844,202211,1400,캐피탈,신용도판단,대출연체,원금이자연체
202312,Y5137777622326801782,Y2915773290633059226,202007,6900,은행,신용도판단,대출연체,원금이자연체
202312,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202401,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202402,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202403,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202404,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202405,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202406,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202407,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202408,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202409,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202410,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202411,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202412,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202501,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202502,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202503,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202504,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
202505,Y5151150885669461258,X4991555389741572810,202203,1600,상호저축,신용도판단,지금보증대지급,지금보증대지급
